C,kernel,gamma,decision_function_shape,loss
0.336725873,rbf,2.098624494,ovr,55.9375
17.46660711,rbf,0.453450333,ovo,75.9375
13.96826408,rbf,0.399272804,ovr,76.5625
15.59151942,rbf,0.792873055,ovr,77.8125
7.731562238,rbf,0.881731908,ovr,77.8125
3.37123237,rbf,1.017711741,ovo,78.75
5.140524,rbf,1.187893448,ovo,78.75
12.34848499,rbf,1.086344562,ovr,78.75
0.24944602,linear,11.94704862,ovo,80.9375
0.265651184,linear,16.23814181,ovo,80.9375
5.434582824,rbf,1.601326435,ovo,81.5625
6.982963436,rbf,1.608082748,ovr,81.5625
3.392161842,rbf,0.229061422,ovr,83.4375
13.08002695,rbf,2.215646712,ovo,84.0625
6.800864512,rbf,1.975528908,ovr,84.375
18.70444197,rbf,1.866217755,ovr,84.375
13.94402396,rbf,1.851026257,ovr,84.375
17.5836485,rbf,2.09541329,ovo,84.6875
11.48377347,rbf,2.391229037,ovo,85.625
8.692051161,rbf,2.925668108,ovo,85.9375
10.15462622,rbf,2.919503504,ovr,85.9375
12.46488273,rbf,4.052403567,ovo,86.25
3.834885399,rbf,4.007402957,ovr,86.25
12.25412704,rbf,3.590900296,ovo,86.5625
7.653112014,rbf,3.556292644,ovo,86.5625
0.257266782,rbf,15.24973906,ovo,86.875
18.1488434,rbf,5.298240952,ovo,87.1875
18.45926868,rbf,4.300756556,ovo,87.1875
13.44042932,rbf,5.254936396,ovo,87.1875
16.288928,rbf,5.260847538,ovo,87.1875
9.799731826,rbf,5.339456973,ovr,87.1875
3.448494172,rbf,5.122184716,ovr,87.1875
3.510863824,rbf,4.639848873,ovo,87.8125
16.45986618,rbf,4.684163041,ovr,87.8125
17.73281686,rbf,4.925865275,ovr,87.8125
9.239894698,rbf,5.708699791,ovr,87.8125
6.184531105,rbf,5.718761688,ovo,88.125
12.19558195,poly,2.243578267,ovo,89.0625
18.86220237,poly,18.1916227,ovo,89.0625
10.03639904,poly,1.143708386,ovo,89.0625
17.08640843,poly,16.35897995,ovo,89.0625
17.53999187,poly,18.12222292,ovo,89.0625
8.729785362,poly,14.49250453,ovo,89.0625
11.42904588,poly,19.5664614,ovo,89.0625
10.86161797,poly,1.348450916,ovo,89.0625
2.94681073,poly,8.198068141,ovo,89.0625
3.727604642,poly,2.463467681,ovo,89.0625
5.854543577,poly,13.83865696,ovo,89.0625
4.217060262,poly,16.22124677,ovo,89.0625
7.394952466,poly,2.746844336,ovo,89.0625
4.175744333,poly,1.486406171,ovo,89.0625
6.388449465,poly,16.5917413,ovo,89.0625
14.87047643,poly,1.527154738,ovo,89.0625
19.67650126,poly,19.94350576,ovo,89.0625
6.65704144,poly,19.45056697,ovo,89.0625
9.661632528,poly,12.04958844,ovo,89.0625
16.21488177,poly,9.469630563,ovo,89.0625
3.134826219,poly,3.803708662,ovo,89.0625
7.834629873,poly,1.078929923,ovo,89.0625
18.54904415,poly,5.391183597,ovo,89.0625
13.71573629,poly,19.36535292,ovo,89.0625
12.39923817,poly,6.846758183,ovo,89.0625
18.57023169,poly,17.88041329,ovo,89.0625
13.85126488,poly,12.93460859,ovo,89.0625
11.31413326,poly,6.33734722,ovo,89.0625
10.68541758,poly,2.69797936,ovo,89.0625
18.17658571,poly,17.2423666,ovo,89.0625
19.06882325,poly,4.908448753,ovo,89.0625
9.934382663,poly,0.130001296,ovo,89.0625
2.531590935,poly,1.695557226,ovo,89.0625
19.25886347,poly,19.65533284,ovo,89.0625
9.261505457,poly,17.24501788,ovo,89.0625
16.42360163,poly,11.97496901,ovo,89.0625
17.08724407,poly,18.04457645,ovo,89.0625
19.62888995,poly,2.638090048,ovo,89.0625
0.930331811,poly,5.856816998,ovo,89.0625
10.02017747,poly,4.212954131,ovo,89.0625
9.272392088,poly,17.56207379,ovo,89.0625
2.677604625,poly,10.22490099,ovo,89.0625
