x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-19.56533536993977,29.15146357697146,1.2988624870209193,-15.461240117845342,-20.953532309984077,13.58826539794633,28.44224435328799,-15.366154478048788,6.590650371818867,-32.73214743415606,21.729005834513213
-0.811746798477202,-4.867202216591707,-20.26128486012678,7.515194786342846,-19.6255048866253,5.752383785332391,23.10510690087446,10.835481282437776,-15.178431361631702,-32.71741101963689,20.953409756806565
14.468982820769504,25.89980452045804,-2.462916731669889,-13.823530179281779,-15.179985474089982,-21.10239299011745,26.165999513151668,25.552471059441267,19.169831562825692,-32.680140441046895,21.420188651005347
5.284672008503591,-13.132660138807676,-14.038000050645643,17.200617984751652,16.131590881807618,9.932372104680859,25.526286016252826,5.101381246658995,-13.244272603131218,-32.64377039670504,20.790387012674774
-30.658925979470986,14.795144361484681,-15.42525384591902,9.325155972034047,19.776035753449193,16.42514464940158,25.97331377698149,2.048112039632116,14.868362395243082,-32.56582901300683,21.43210503622935
-4.211339292852163,4.448581100932529,29.849402321199598,2.3288754985051483,21.61996683898601,20.687304880556155,5.793238407808602,1.9582830431138873,-6.298678468746171,-32.56273369655785,21.236561244962267
-16.83815909209998,28.879536532859845,20.655817751437034,-23.8281727043636,2.4115632771203934,18.053248232669183,-12.051681451315549,30.09195599981176,26.688295022718577,-32.5440901759782,21.328951364839178
5.36820636454901,10.33476960488094,-29.328331703830454,15.312316877092286,0.18191173500034097,-3.9508620028737553,-12.732498923252592,14.62363595578725,-24.197109357894426,-32.425796902978796,21.36368527410475
31.45427545239272,18.240894124162438,21.374649887200626,-2.3695138993412854,-2.959309670732509,-16.410944477894393,-2.813740147302248,-12.496583298485437,30.644777669930384,-32.37703916088372,21.725695373282896
5.411060133547352,31.852157689757064,0.5940718573993706,5.02492968182586,24.927449087162785,-5.954034906822869,15.833619005370906,-14.431072212450019,19.25638455704385,-32.34696616877856,21.19158691468699
-19.38685046432315,19.60282151388823,-30.693389657764026,-24.131954412056032,9.823097491416924,-13.50021713108648,10.515580413190825,32.14499849754827,-30.313812829646647,-32.21316882560872,21.754680818029943
23.741373810550037,22.500410524225742,-18.62481482523154,-27.589008445586757,-6.2832992590383085,-10.398835472592378,-23.663729478644882,23.882799873977774,7.138440241652262,-32.18709517107261,21.647415318095817
-1.0772508708837485,28.826316304516695,-28.688234624332953,5.9009789055577,-9.969965837726196,29.106330180981708,23.598178218794793,-23.711025471293993,21.65836417267203,-32.096301578010994,21.195357298775974
-18.07488483578297,15.269975235020304,1.739802540291258,-4.860074164700848,-12.239421179206605,5.348712415428999,2.1864466807131393,0.8769846296405461,6.997431260202212,-32.03868686846736,19.9202030537217
-26.55899271157827,-26.49666781198502,2.957215147796255,24.421391039813855,15.677220691676226,-6.053313386936971,10.026547257646236,-16.950403383353674,-21.690046099972903,-31.905121719433687,21.27076941624614
-6.684856469324231,22.294700154071855,14.562325317123687,-16.539333752930013,-13.75126024445225,-21.09226597464272,-8.38372079385352,0.9199945130106713,12.20180828329864,-31.812148657592946,21.139499498413297
13.365929132097733,-13.843296947624047,-31.561779287977057,-13.478287573839175,29.50369406534093,14.93351406007146,-6.2270614793558785,0.42145868748503545,-4.062785806675215,-31.628186525280654,21.52143867918204
