lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.327903717,12,10,0.938683028,21,7.539249611
0.199362977,2,46,0.927460728,5,8.464626588
0.33678934,69,100,0.927948626,12,8.906252443
0.246265233,57,35,0.791573156,15,9.114035434
0.418864707,25,31,0.596494744,14,9.381507646
0.092604775,6,18,0.741447864,26,9.695889788
0.238644927,58,64,0.638357401,31,9.854972508
0.578862616,12,26,0.771750051,25,9.895248822
0.191123417,102,93,0.808632461,32,9.900234388
0.63283915,5,48,0.493797678,23,9.92646895
0.740831152,3,14,0.797449787,6,9.970663873
0.767662519,120,82,0.017815053,9,10
0.704076979,110,75,0.094209872,11,10
0.362970315,122,70,0.007544056,12,10
0.1691163,28,88,0.00107726,29,10
0.877728275,65,4,0.648907199,6,10.00453122
0.587825199,42,4,0.820092971,16,10.03132694
0.443859034,37,14,0.740284599,25,10.04600385
0.666132653,2,27,0.414767689,23,10.05397933
0.343285109,33,9,0.566941178,28,10.08986075
0.976442434,8,6,0.76988796,26,10.10328451
0.827643746,15,5,0.685483957,25,10.1033584
0.589934859,60,44,0.842032427,13,10.11393311
0.768151469,2,9,0.34027154,31,10.11514936
0.386221487,7,102,0.908735594,13,10.15777763
0.304880076,105,23,0.826844755,32,10.20008771
0.57101151,8,18,0.859565325,2,10.39786786
0.623817341,2,65,0.611024162,14,10.39985297
0.250703237,99,45,0.674371678,22,10.44062485
0.637229941,93,112,0.399947892,31,10.8797219
0.463000615,74,34,0.816238927,7,11.21019168
0.500222693,23,55,0.924542038,29,11.54765698
0.110865839,123,18,0.693132209,27,11.68808745
0.234678438,78,17,0.277987369,28,11.969279
0.816621536,90,105,0.699141758,25,11.98679034
0.595724241,22,14,0.648301817,20,12.01056125
0.286163774,77,35,0.477585056,17,13.25684883
0.73055413,37,39,0.805575613,5,13.52117681
0.920126283,102,27,0.885891304,32,14.5512451
0.885440257,6,122,0.92605026,26,15.05803566
0.130331306,7,55,0.76280864,20,16.02302756
0.566394429,94,19,0.645362998,3,16.73513642
0.335769087,110,47,0.315457427,26,17.4251548
0.820310957,24,121,0.996915315,26,17.62316655
0.809077051,21,77,0.773025148,16,17.62735156
0.382690083,98,104,0.909716735,12,19.20437194
0.512585512,44,110,0.724241715,22,21.82308078
0.21749519,119,42,0.853798385,16,22.07769237
0.317555664,34,45,0.466569694,31,24.12198657
0.26236711,92,103,0.580593689,30,25.18678533
0.408570343,28,65,0.754522428,8,26.12806606
0.878128867,9,108,0.836823686,13,27.59011677
0.630843143,71,15,0.969157923,3,29.52073536
0.095091295,109,34,0.684860326,14,29.83418713
0.536649039,40,58,0.99966701,18,30.19698
0.221229239,67,52,0.574308025,7,30.34180688
0.858524248,71,53,0.694010549,28,31.87176575
0.458455796,65,74,0.870071159,30,33.3639134
0.744223472,93,38,0.672436669,20,35.46163896
0.78013226,108,30,0.695937581,26,35.53177626
0.441067778,89,57,0.481254153,17,35.88504241
0.778930694,117,77,0.480289923,24,35.92779686
0.426357629,123,27,0.516625529,8,36.78761898
0.233540751,61,36,0.845234865,31,39.27866044
0.166109248,46,14,0.151474578,18,44.09721511
0.703196933,97,52,0.606221345,18,45.79800116
0.112489396,22,110,0.075121044,30,55.80505184
0.946460912,39,27,0.783889348,10,56.16721599
0.126467742,48,97,0.799480126,25,56.4735203
0.878282814,100,16,0.78154157,17,61.22397773
0.661073758,78,98,0.918856894,10,74.5333916
0.169842221,32,53,0.735642283,28,77.98898402
0.961602318,89,17,0.914515316,23,85.22639787
0.417296292,34,39,0.645562773,24,104.9074459
0.711201153,16,71,0.460280094,23,105.5932689
0.630780719,123,23,0.469037134,5,110.6409222
0.939627962,40,71,0.992603574,31,116.5916392
0.800509122,95,118,0.623473973,31,128.8028139
0.262458563,90,23,0.212438146,23,131.1579988
0.890451427,84,63,0.87330442,22,143.4696867
0.966279879,82,36,0.891277985,25,145.0837448
0.834314144,18,12,0.302752426,11,154.0854798
0.161885577,2,57,0.226230846,5,155.0529151
0.331876552,80,103,0.71195066,14,198.4797668
0.931654118,119,89,0.807011639,3,201.2871326
0.809418873,45,86,0.586264036,18,202.169309
0.0309863,115,30,0.97848132,32,209.3349226
0.399999448,81,12,0.113478362,21,211.9556225
0.059644912,89,21,0.072489923,22,220.7426898
0.825558505,75,41,0.450882329,10,222.6765194
0.247244162,18,120,0.741929346,11,237.8500787
0.103556116,103,72,0.69461308,14,242.2731192
0.685366761,17,65,0.639029998,18,269.2603374
0.830873876,23,70,0.752578824,12,342.1682237
0.137947191,117,4,0.085794437,24,360.2159755
0.888446985,18,5,0.234061192,13,370.941847
0.07232025,39,46,0.460181004,12,498.3130915
0.403726416,27,121,0.71322631,31,550.4690138
0.954381604,75,88,0.436859661,30,602.2978841
0.04840909,89,84,0.630560627,25,735.8127388
0.170323912,109,35,0.306613761,12,943.4349683
0.35797874,75,92,0.831894241,4,959.429799
0.802189418,76,115,0.625324679,31,1066.548084
0.945792732,6,83,0.786108617,4,1146.935037
0.29705725,110,126,0.745970772,9,1219.286517
0.743762553,6,109,0.227077779,29,1246.766822
0.031048026,4,83,0.497141677,24,1258.358382
0.736971203,70,14,0.060846237,6,1507.213105
0.178511126,83,75,0.354450413,31,1515.272278
0.253586519,105,112,0.026175112,16,1529.330857
0.285825427,67,55,0.385565959,10,1974.78703
0.237292849,33,19,0.046478607,5,2030.840848
0.127663749,41,70,0.375841929,14,2228.515257
0.88831106,78,26,0.347177989,11,2476.82302
