C,kernel,gamma,decision_function_shape,loss
15.193356,rbf,0.518833186,ovr,75.625
13.27569984,rbf,0.911577546,ovr,77.8125
18.2128888,rbf,0.981402165,ovo,78.4375
3.561305594,rbf,0.959605333,ovo,78.75
5.264862408,rbf,1.094937713,ovr,78.75
5.864176217,rbf,1.256578417,ovr,79.375
2.491917056,rbf,1.325230574,ovr,80
17.27045421,rbf,1.659524798,ovo,81.875
6.25327596,rbf,2.53120703,ovr,85.3125
13.68090204,rbf,2.982870315,ovo,85.625
0.300016947,rbf,6.566199243,ovr,86.25
7.101368529,rbf,3.585526939,ovo,86.5625
8.535434418,rbf,3.789283572,ovo,86.875
9.286174482,rbf,5.350988895,ovo,87.1875
19.93699505,rbf,5.468890489,ovo,87.1875
3.221431238,rbf,4.292195933,ovo,87.1875
0.050591785,rbf,12.25380903,ovr,87.1875
16.03337724,rbf,4.270706157,ovr,87.1875
0.03795822,rbf,16.01042717,ovr,87.1875
0.838906866,rbf,16.86409931,ovo,87.5
3.175709959,rbf,5.052941524,ovr,87.8125
15.76769822,rbf,4.655105676,ovr,87.8125
1.833644363,rbf,4.640977718,ovr,87.8125
5.244402328,rbf,6.47144608,ovo,89.0625
1.777142289,poly,1.202796769,ovo,89.0625
17.74617047,poly,14.51154334,ovo,89.0625
15.48266322,poly,5.26576429,ovo,89.0625
14.30151238,poly,4.66789227,ovo,89.0625
18.60698567,poly,8.916824748,ovo,89.0625
0.280609601,poly,4.253791068,ovo,89.0625
9.908021039,poly,4.439253325,ovo,89.0625
6.32149085,poly,14.21463731,ovo,89.0625
8.119295181,poly,8.664709497,ovo,89.0625
12.79451466,poly,5.671080123,ovo,89.0625
3.136684981,rbf,5.94779643,ovo,89.0625
7.66989227,poly,4.640050041,ovo,89.0625
0.833864105,poly,12.59854447,ovo,89.0625
13.77093399,poly,1.141032067,ovo,89.0625
3.063182062,poly,4.241087116,ovo,89.0625
7.330870056,poly,7.290436059,ovo,89.0625
18.23982911,poly,1.873804613,ovo,89.0625
1.034534299,poly,3.334243552,ovo,89.0625
9.830472223,poly,7.999942382,ovo,89.0625
1.911372553,poly,19.7241302,ovo,89.0625
6.750605897,poly,1.159912195,ovo,89.0625
19.15749828,poly,6.676717386,ovo,89.0625
5.157472741,poly,14.34662733,ovo,89.0625
16.72623292,poly,15.22800724,ovo,89.0625
0.984503242,poly,12.45345327,ovo,89.0625
13.63031501,poly,15.72578216,ovo,89.0625
12.08265162,poly,12.55075219,ovo,89.0625
19.08072559,poly,3.370592331,ovo,89.0625
0.893342501,poly,0.495865486,ovo,89.0625
7.434481624,poly,6.737623719,ovo,89.0625
15.08564433,poly,18.45796375,ovo,89.0625
9.692244883,poly,7.007698232,ovo,89.0625
10.17573924,poly,5.105529828,ovo,89.0625
9.812035074,poly,19.57575861,ovo,89.0625
4.956768687,poly,4.660383994,ovo,89.0625
11.33197766,rbf,6.366406629,ovo,89.0625
12.177986,poly,15.21559988,ovo,89.0625
8.59890045,poly,1.18398497,ovo,89.0625
11.09657171,poly,5.597534563,ovo,89.0625
0.399459016,poly,14.10879904,ovo,89.0625
3.95373965,poly,5.362403304,ovo,89.0625
8.592385216,poly,13.36263276,ovo,89.0625
17.3434241,poly,18.89003496,ovo,89.0625
16.01452907,poly,3.870892032,ovo,89.0625
0.519178896,poly,15.78798457,ovo,89.0625
6.850029588,poly,9.055498511,ovo,89.0625
4.158247633,poly,15.79393956,ovo,89.0625
19.80520424,poly,7.839735371,ovo,89.0625
4.354546955,poly,15.13870135,ovr,89.0625
10.21942705,poly,13.00601406,ovr,89.0625
15.57080347,poly,6.68930884,ovr,89.0625
13.3925323,poly,16.49657774,ovr,89.0625
9.122467329,poly,17.37205978,ovr,89.0625
14.31358765,rbf,6.187503493,ovr,89.0625
6.66412132,poly,19.08248352,ovr,89.0625
16.64280935,poly,16.84839849,ovr,89.0625
11.22022062,poly,14.88760276,ovr,89.0625
19.2327921,poly,11.8157532,ovr,89.0625
