C,kernel,gamma,decision_function_shape,loss
0.5820261699442543,3.0,2.749299691740312,0.0,55.93749999999999
0.021492473781108856,rbf,1.9265861511230469,ovr,55.93749999999999
0.02037661522626877,rbf,2.171743392944336,ovr,55.93749999999999
0.01831769198179245,rbf,1.8199903964996338,ovr,55.93749999999999
0.615347146987915,rbf,2.9390599727630615,ovr,55.93749999999999
0.2085093855857849,rbf,1.2606743574142456,ovr,55.93749999999999
0.036225609481334686,rbf,1.6797205209732056,ovr,55.93749999999999
0.47438317579225187,3.0,2.872351983439556,0.0,55.93749999999999
0.007074540723375709,3.0,1.9939403941723084,0.0,55.93749999999999
0.2854354977607727,rbf,1.096814751625061,ovr,55.93749999999999
0.03354217857122421,rbf,1.4831421375274658,ovr,55.93749999999999
0.06828085573662696,3.0,2.1501950665964795,0.0,55.93749999999999
0.6985618991082168,3.0,1.2608541475927066,0.0,55.93749999999999
0.47879366382198374,3.0,2.8261793540838394,0.0,55.93749999999999
0.49241065374783693,3.0,2.5149174148786813,0.0,55.93749999999999
0.07492952394661961,3.0,1.3048120600236466,0.0,55.93749999999999
0.6818274777121544,3.0,2.9420661662045298,0.0,55.93749999999999
0.6677858573220946,3.0,2.6436389915094964,0.0,55.93749999999999
0.5217379782065795,3.0,2.923360112757475,0.0,55.93749999999999
0.01786226181106393,3.0,1.3724555326761632,0.0,55.93749999999999
0.08479168737813814,3.0,1.620549137410785,0.0,55.93749999999999
0.04800994604824004,3.0,1.973186124014156,0.0,55.93749999999999
0.7094597830481582,3.0,1.7675196574337435,1.0,55.93749999999999
0.00955438830005556,3.0,1.285969175511294,0.0,55.93749999999999
0.6379691362380981,rbf,2.760061502456665,ovr,55.93749999999999
0.002543255928063169,3.0,1.5150543241000716,0.0,55.93749999999999
0.04970502108335495,rbf,1.4067020416259766,ovr,55.93749999999999
0.8709025372114751,3.0,2.092734118705464,0.0,55.93749999999999
0.6197433471679688,rbf,2.5701842308044434,ovr,55.93749999999999
0.5306916832923889,rbf,2.7277262210845947,ovr,55.93749999999999
0.16709177196025848,rbf,2.009381055831909,ovr,55.93749999999999
0.02061878889799118,rbf,1.226216197013855,ovr,55.93749999999999
0.0535576269030571,rbf,1.2709393501281738,ovr,55.93749999999999
0.543973982334137,rbf,2.845999240875244,ovr,55.93749999999999
0.28577739000320435,rbf,0.980643093585968,ovr,55.93749999999999
0.4505956242083764,3.0,2.7355213566691714,0.0,55.93749999999999
0.3320381939375549,3.0,1.3736551489730375,0.0,55.93749999999999
0.5476945042610168,rbf,2.8185794353485107,ovr,55.93749999999999
0.41867202520370483,rbf,1.1201438903808594,ovr,55.93749999999999
0.04006006845892832,3.0,1.5921951489653883,0.0,55.93749999999999
0.17032089829444885,rbf,1.5490597486495972,ovr,55.93749999999999
0.8011245974753183,3.0,2.546461705525559,0.0,55.93749999999999
0.07493173331022263,rbf,1.6308659315109253,ovr,55.93749999999999
0.4680094418320352,3.0,0.21307022932519493,0.0,56.25
0.04134600958383894,3.0,0.054096898511574065,1.0,56.25
0.7977543249087868,3.0,0.8638136710273272,0.0,56.56250000000001
0.667315331534666,3.0,0.9412765374627915,0.0,56.56250000000001
0.014986895024776459,rbf,0.9016643166542053,ovr,56.56250000000001
0.22903519868850708,rbf,0.8598323464393616,ovr,56.56250000000001
0.30393511056900024,rbf,3.372743606567383,ovr,56.875
0.39846739014356414,3.0,3.4752255429277796,0.0,56.875
0.01777045853163217,3.0,3.387798107504283,0.0,56.875
0.31866826384615266,3.0,3.3372478033371515,0.0,56.875
0.053710056205239665,3.0,0.7413657425429605,1.0,56.875
0.22445513308048248,rbf,3.6074047088623047,ovr,56.875
0.21871922064340266,3.0,3.6405760732748025,0.0,56.875
0.6137624296457835,3.0,3.822982905616256,0.0,56.875
0.043107480242489074,3.0,3.5748316721803075,0.0,56.875
0.06263345973078394,3.0,3.826898727504421,0.0,56.875
0.4235258996486664,rbf,3.4875857830047607,ovr,56.875
0.5415523469637438,3.0,0.6260337610177781,1.0,57.1875
0.012085683354298972,3.0,0.4789442518647422,0.0,57.1875
0.1796568234347209,3.0,0.6709271081702712,0.0,57.1875
0.35065974520247206,3.0,0.4360028844772885,0.0,57.1875
0.8822368235578776,3.0,0.46359217949832665,0.0,57.1875
0.315575510263443,rbf,0.6981741786003113,ovr,57.1875
0.9087103449400434,3.0,0.019068543974631647,0.0,57.49999999999999
0.024284187984495283,3.0,0.04669768131389018,0.0,58.12500000000001
0.11822171711646146,3.0,0.04535993239223468,0.0,58.4375
0.9817306178431678,3.0,4.075887996966909,0.0,61.25000000000001
0.6099475706344091,3.0,3.870419877840759,0.0,61.5625
0.14693264663219452,rbf,3.974323272705078,ovr,61.5625
0.4045671224594116,rbf,3.257888078689575,ovr,62.5
0.4671894427075459,3.0,3.3194748253757886,0.0,62.5
0.22227366268634796,rbf,3.2553491592407227,ovr,62.5
0.7646320637994517,3.0,3.2216468490116617,0.0,63.125
0.8511361749079501,3.0,3.137815753748118,0.0,63.125
0.011860594892979248,3.0,2.758339751714426,0.0,63.125
0.3859787881374359,rbf,2.9670629501342773,ovr,63.125
0.38037094473838806,rbf,3.222074031829834,ovr,63.125
1.8906487497455118,3.0,0.014731013548820782,0.0,64.6875
