lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.589539092,4,127,0.877483225,7,8.500897278
0.830162826,125,105,0.012024413,8,10
0.584551838,27,97,0.052173648,26,10
0.515456822,24,48,0.03146975,32,10
0.860172915,20,3,0.911332618,5,10.02159051
0.940512525,119,11,0.793255795,31,10.03941254
0.656220939,94,8,0.880717259,15,10.06010617
0.879375911,34,21,0.727019253,24,10.07336203
0.689878064,113,83,0.659430337,27,10.31483083
0.971434933,19,26,0.880278637,7,10.35346111
0.620930169,34,30,0.836298967,11,10.39043713
0.48036204,98,80,0.626478297,23,11.06728319
0.310817358,33,62,0.957172196,10,11.37913293
0.76899609,105,21,0.858782184,15,11.53505566
0.104619208,108,52,0.80561686,32,11.96714906
0.159188737,56,35,0.848428849,14,12.87184635
0.452181275,6,54,0.79474541,21,14.23018993
0.449987001,94,119,0.876053045,19,16.55154407
0.294747582,2,24,0.111522048,21,18.02450221
0.808898655,64,24,0.871026355,14,18.47613808
0.120962199,126,82,0.824612574,30,21.49094473
0.709466017,97,21,0.925533238,12,22.72096042
0.196613571,2,126,0.420852124,29,24.55535947
0.249429996,56,102,0.895353363,28,26.32035429
0.970035892,55,16,0.619916135,3,27.65320189
0.775712609,125,62,0.30155891,29,28.34563995
0.575356023,40,15,0.199803561,15,28.53285658
0.29799503,123,123,0.904775953,11,29.14229894
0.14036539,34,15,0.52639868,12,40.42384272
0.414988621,33,79,0.92894425,18,40.9720091
0.560290141,102,68,0.90275064,15,42.72160529
0.420145026,60,75,0.612140473,18,49.34424214
0.094973703,35,50,0.777663966,26,52.14516333
0.519601953,122,78,0.786769056,25,53.72171879
0.538349039,83,69,0.793037579,13,57.53960699
0.980378583,83,44,0.876865647,22,58.11620619
0.112582947,21,20,0.494035356,10,74.28043702
0.070452555,15,97,0.984784383,3,75.11986956
0.815824907,13,8,0.340398211,18,83.78052508
0.253354906,47,37,0.471935668,24,89.33342544
0.641691404,86,97,0.882801402,23,90.79764633
0.215314907,54,114,0.825608026,12,94.31406184
0.291816185,17,32,0.682169253,2,149.271592
0.515749565,45,100,0.872316624,7,168.783237
0.152663972,51,8,0.219406604,12,198.9975241
0.149866964,55,91,0.417627641,31,207.7729258
0.127550071,96,86,0.667355054,14,238.0947305
0.42680755,11,111,0.813147543,12,257.871729
0.055020293,24,29,0.480674689,23,262.8549397
0.77849101,64,38,0.626415339,3,269.4334323
0.703869105,124,44,0.926839154,3,279.255578
0.807896544,91,102,0.359218112,29,310.0466514
0.892448117,44,10,0.246186588,26,367.7017344
0.649853126,34,90,0.736671736,14,396.6355603
0.739269021,85,107,0.932161959,31,570.5895071
0.37076596,41,28,0.47940904,18,620.2587594
0.100999382,69,107,0.649344473,10,637.3416904
0.49784431,9,104,0.922019916,16,652.1505384
0.042424706,101,91,0.70212556,18,909.9218801
0.725732164,87,52,0.342782495,30,1048.768669
0.380799597,8,116,0.547409107,8,1141.368291
0.35493014,51,120,0.626509434,10,1239.454894
0.273501668,52,124,0.514643033,24,1325.398531
0.039403854,118,75,0.938611391,20,1446.380223
0.835765894,14,115,0.244021575,21,1829.422295
0.30070472,117,67,0.413508678,13,2155.869363
0.795145742,71,13,0.24942692,13,3072.067542
0.218327008,53,99,0.574494993,6,4063.253025
0.593278732,71,3,0.11183609,14,4526.055796
0.018083564,112,66,0.782587626,6,4925.336323
0.060101549,117,61,0.447799292,5,20116.23347
0.515614853,50,120,0.493301978,22,25413.77799
0.329435243,86,102,0.422378378,29,31869.35073
0.163291824,39,111,0.331669863,13,58307.01525
0.473512985,79,91,0.422840988,10,205473.4688
0.257633446,14,96,0.011080276,21,404352.1628
0.270967151,18,128,0.290997653,24,658654.7525
0.044131413,100,77,0.181800446,24,829175.1581
0.415947408,49,117,0.413225635,16,1326676.252
0.095314842,124,57,0.20712265,6,1973343.809
0.852188563,100,74,0.363188202,15,2210718.473
0.673133323,72,123,0.543370768,6,5064072.74
0.075651396,126,102,0.300952033,3,13400303.99
0.357665872,65,116,0.323853828,23,38184791.09
0.473561217,4,70,0.042417738,11,40217221.59
0.478771851,46,88,0.306531215,15,392496460.8
0.795814369,127,91,0.353060578,8,471024981
0.134674568,46,101,0.12437862,4,487559079.9
0.805715907,109,35,0.05897604,18,491096652.7
0.288970003,74,30,0.018981015,5,719305364.1
0.150533412,82,85,0.060746191,7,780801842.1
0.985930369,94,58,0.254665392,25,4368825643
0.769290493,87,16,0.219132091,16,10626224114
0.631372379,38,86,0.165743555,29,10835174023
0.498386639,38,43,0.192933703,4,17658635451
0.404447977,119,127,0.318615338,4,44234946372
0.410779816,47,128,0.035033466,31,86082998334
0.727003889,121,79,0.078666945,31,1.75098E+11
0.65203386,86,117,0.079849218,17,4.85516E+11
0.54306118,96,93,0.234722533,6,4.88413E+11
