C,kernel,gamma,decision_function_shape,loss
1.7691911994477922,2.0,0.0006631464083877159,1.0,54.6875
0.7536224722862244,rbf,1.830722689628601,ovr,55.93749999999999
0.7126313185174279,3.0,2.4324007216212222,0.0,55.93749999999999
0.6877500797301674,3.0,1.3249402550127833,0.0,55.93749999999999
0.4278694987297058,rbf,1.6315128803253174,ovr,55.93749999999999
0.7796525359153748,rbf,1.2395708560943604,ovr,55.93749999999999
0.7028687175885953,3.0,1.6081710536428868,0.0,55.93749999999999
0.42387448333783356,3.0,2.811895501725844,0.0,55.93749999999999
0.7461091876029968,rbf,2.3706369400024414,ovr,55.93749999999999
0.5707055330276489,rbf,1.7915862798690796,ovr,55.93749999999999
0.3957448862604512,3.0,2.6447991286959436,0.0,55.93749999999999
0.9156977831800108,3.0,1.999193930181886,0.0,55.93749999999999
0.5193979609827587,3.0,2.391125379947587,0.0,55.93749999999999
0.07500402690496033,3.0,1.2040074559542295,0.0,55.93749999999999
0.7582471370697021,rbf,1.7494615316390991,ovr,55.93749999999999
0.965960276461244,3.0,2.2442811278788133,0.0,55.93749999999999
0.5952124275234109,3.0,2.232923063102621,0.0,55.93749999999999
0.8583219647407532,rbf,1.0045418739318848,ovr,55.93749999999999
0.4561155349284504,3.0,2.2026443684394614,0.0,55.93749999999999
0.0006019544077311978,3.0,1.2570439283462111,0.0,55.93749999999999
0.4181577959667198,3.0,2.152670210060947,0.0,55.93749999999999
0.8253478976684336,3.0,1.2973880250946734,0.0,55.93749999999999
0.7189073519834248,3.0,1.6533988739885976,0.0,55.93749999999999
0.6400686575746811,3.0,2.1625437523041118,0.0,55.93749999999999
0.5204808944276531,3.0,2.201122968972038,0.0,55.93749999999999
0.47076087520009047,3.0,2.380090832818411,0.0,55.93749999999999
0.405934698270301,3.0,2.3218238451829616,0.0,55.93749999999999
0.8013079762458801,rbf,1.2573840618133545,ovr,55.93749999999999
0.005702878656479338,3.0,1.9912176266561412,0.0,55.93749999999999
0.7627737261435906,3.0,1.9048380259522295,0.0,55.93749999999999
