C,kernel,gamma,decision_function_shape,loss
0.5693315992364019,rbf,0.9781642493947409,ovo,55.93749999999999
9.607631597445874,rbf,0.45964495761041435,ovr,75.9375
11.862683636123144,rbf,0.9353772225242502,ovr,78.125
17.414868671246822,rbf,1.4915493520714658,ovr,81.25
0.8650457207892204,rbf,5.138622070889171,ovr,85.3125
16.344521640954234,rbf,2.954004249731101,ovo,85.625
0.8884148914374006,rbf,8.463645749303296,ovo,85.625
15.118523933893803,rbf,2.639450959953207,ovr,85.9375
15.178090671774578,rbf,2.641971999568443,ovr,85.9375
3.961749344370288,rbf,2.840613973547999,ovo,85.9375
4.183714717300003,rbf,3.4614175740325224,ovo,86.25
7.5069100599363265,rbf,3.816215638625222,ovo,86.5625
0.6697291108860223,rbf,14.091480798460632,ovr,86.5625
16.649487759329904,rbf,3.381697974485157,ovr,86.5625
10.24287403069202,rbf,4.303710448234301,ovr,87.1875
13.306014132117692,rbf,4.331337156544935,ovo,87.5
16.285717840648363,rbf,4.608768359809287,ovr,87.8125
6.109764099121094,poly,4.407530784606934,ovr,89.0625
18.833059781240944,poly,7.648052822228937,ovr,89.0625
13.787769317626953,poly,3.382533311843872,ovo,89.0625
2.6542310380475644,poly,5.201022891007153,ovo,89.0625
4.0811767578125,poly,13.477624893188477,ovo,89.0625
0.524873411830229,poly,5.381058267537576,ovo,89.0625
13.555444717407227,poly,4.339127063751221,ovr,89.0625
0.17801739062403887,poly,12.455684190102716,ovr,89.0625
6.6597208976745605,poly,4.068276405334473,ovr,89.0625
15.419246673583984,poly,3.031963348388672,ovo,89.0625
2.5130107758067664,poly,14.369173213297804,ovo,89.0625
14.543465644847752,poly,17.962681477973124,ovo,89.0625
13.57244142845157,poly,1.28123181820456,ovr,89.0625
12.595273816702669,poly,5.638669941026212,ovo,89.0625
12.646176592096591,poly,2.406610146342889,ovr,89.0625
7.1599136014255516,poly,0.6808600337363866,ovo,89.0625
12.249545163432284,poly,19.77687997053665,ovo,89.0625
18.464178490310132,poly,14.054127271594865,ovr,89.0625
17.931438110204155,poly,18.613213385761537,ovr,89.0625
2.508430403013186,poly,5.297764143999463,ovo,89.0625
4.941550254821777,poly,3.942086696624756,ovr,89.0625
2.3706064224243164,poly,1.895009160041809,ovr,89.0625
13.656103954219711,poly,6.790183879367288,ovo,89.0625
17.363373721162496,poly,10.11419609625645,ovr,89.0625
14.713038388545636,poly,5.9943022153145264,ovr,89.0625
4.120041370391846,poly,8.758451461791992,ovr,89.0625
13.009130477905273,poly,3.984206438064575,ovo,89.0625
11.998332936154481,poly,15.504700671110587,ovr,89.0625
9.596571922302246,poly,2.4083282947540283,ovo,89.0625
15.357533904759743,poly,17.74676510957544,ovo,89.0625
11.596139230575421,poly,0.4243186558954904,ovr,89.0625
6.833192825317383,poly,4.738924503326416,ovr,89.0625
15.652915386888456,poly,10.267937184888062,ovo,89.0625
7.020648440892878,poly,4.459681050199314,ovo,89.0625
11.99080806774824,poly,10.045330157432739,ovr,89.0625
2.293638237904456,poly,19.257931337993703,ovo,89.0625
7.091015000137835,poly,14.193357251713678,ovr,89.0625
17.30039998189891,poly,10.922477143180021,ovr,89.0625
