max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
6.0,45.0,0.12871149894014225,3.0,1.0,0.23750000000000004
5.542662143707275,210.74464416503906,0.2133120745420456,0.26970458030700684,1.8699626922607422,0.23750000000000004
6.0,92.0,0.2741007532185566,0.0,2.0,0.24375000000000002
4.0,198.0,0.14953452112385437,1.0,3.0,0.24375000000000002
2.0,12.0,0.037024686323042955,3.0,1.0,0.24375000000000002
4.0,11.0,0.07427563529292153,1.0,0.0,0.24375000000000002
0.0,56.0,0.17104948519282256,3.0,1.0,0.24375000000000002
6.0,213.0,0.17604301520691368,0.0,2.0,0.24375000000000002
3.0,184.0,0.16033883840813,3.0,1.0,0.24375000000000002
4.0,289.0,0.0019443982479619148,1.0,0.0,0.25
6.0,198.0,0.09956927778578382,3.0,1.0,0.25
0.0,10.0,0.21099183047903897,3.0,1.0,0.25
6.0,198.0,0.2707052926609753,0.0,2.0,0.25
2.0,69.0,0.07873892737285265,3.0,0.0,0.25
0.0,56.0,0.25458939127881713,3.0,1.0,0.25
6.0,45.0,0.34381446884620026,0.0,2.0,0.25
11.0,14.0,0.21030553030381716,4.0,0.0,0.25
5.0,6.0,0.4994505974391583,0.0,2.0,0.25
10.0,98.0,0.05775748282480644,4.0,0.0,0.25
11.0,55.0,0.06046909518142538,0.0,3.0,0.25
3.0,177.0,0.164118555807373,3.0,1.0,0.25
3.0,259.0,0.12079330555629891,1.0,0.0,0.25625
13.0,201.0,0.24505378348964912,4.0,3.0,0.25625
0.0,127.0,0.2362450088390752,3.0,4.0,0.25625
2.0,278.0,0.026441652196975363,3.0,1.0,0.25625
9.111335754394531,81.90591430664062,0.22847314178943634,0.6658085584640503,3.076199769973755,0.25625
11.0,263.0,0.11369711049042362,3.0,3.0,0.25625
5.0,89.0,0.22670681811410726,1.0,1.0,0.25625
8.0,216.0,0.08962841382400286,3.0,1.0,0.25625
8.0238037109375,60.6937141418457,0.3086939752101898,0.7725937366485596,2.574273109436035,0.25625
5.616616249084473,94.5608139038086,0.25103816390037537,0.7155895233154297,1.5997822284698486,0.25625
5.414348125457764,143.1444549560547,0.3254375159740448,0.4072352647781372,2.0527493953704834,0.25625
4.0,212.0,0.05099745145649935,4.0,0.0,0.25625
12.0,220.0,0.050497274868655226,1.0,5.0,0.25625
14.0,28.0,0.3982447791923621,3.0,4.0,0.25625
9.0,83.0,0.45991516984560177,1.0,0.0,0.25625
2.0,237.0,0.02006433118708015,3.0,1.0,0.25625
3.0,110.0,0.3978760523517784,0.0,2.0,0.25625
10.0,66.0,0.36298530184296546,1.0,3.0,0.25625
13.0,20.0,0.10276820111534168,2.0,3.0,0.26249999999999996
14.0,119.0,0.4655140641190346,1.0,1.0,0.26249999999999996
6.0,13.0,0.26821063896174396,0.0,2.0,0.26249999999999996
9.012887001037598,203.99522399902344,0.07067650556564331,0.6605534553527832,4.113853454589844,0.26249999999999996
7.220659255981445,193.06857299804688,0.17439329624176025,0.6473351716995239,2.621804714202881,0.26249999999999996
5.056076526641846,81.28997802734375,0.290375679731369,0.2472209930419922,1.603188395500183,0.26249999999999996
5.036978244781494,204.83847045898438,0.19877421855926514,0.8729540109634399,1.4254506826400757,0.26249999999999996
6.6589789390563965,116.40945434570312,0.2664390504360199,0.42102551460266113,2.4420297145843506,0.26249999999999996
6.0,38.0,0.4150387861837851,0.0,2.0,0.26249999999999996
14.0,94.0,0.11453013828743092,2.0,3.0,0.26249999999999996
0.0,276.0,0.18783399643086218,3.0,1.0,0.26249999999999996
13.0,203.0,0.1902935871813168,4.0,3.0,0.26249999999999996
6.0,265.0,0.2848777891367066,0.0,2.0,0.26249999999999996
