max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
2.0,18.0,0.2312361711845578,3.0,1.0,0.23124999999999996
2.0,177.0,0.07620183463690773,3.0,1.0,0.23750000000000004
0.0,49.0,0.16302957616838193,4.0,0.0,0.23750000000000004
0.0,88.0,0.37220095609638093,1.0,0.0,0.23750000000000004
0.0,208.0,0.2939862997745345,1.0,0.0,0.23750000000000004
2.0,1.0,0.13099693159862352,3.0,1.0,0.23750000000000004
7.0,292.0,0.056748149654507044,3.0,1.0,0.23750000000000004
2.0,18.0,0.159692496269166,3.0,1.0,0.24375000000000002
2.0,298.0,0.09892578858893082,3.0,1.0,0.24375000000000002
6.0,69.0,0.017630332505839563,4.0,0.0,0.24375000000000002
0.0,125.0,0.16412498470440104,3.0,0.0,0.24375000000000002
14.0,7.0,0.19219572473968827,4.0,2.0,0.24375000000000002
2.0,56.0,0.12530729704472846,3.0,1.0,0.24375000000000002
2.0,1.0,0.06080453283413806,3.0,1.0,0.24375000000000002
11.0,145.0,0.285105611285905,0.0,3.0,0.25
6.0,253.0,0.014129446993905573,4.0,0.0,0.25
6.0,131.0,0.10899147353170259,4.0,0.0,0.25
0.0,77.0,0.12649606249250483,4.0,0.0,0.25
6.0,198.0,0.0438157703787845,4.0,0.0,0.25
13.0,68.0,0.3550198471614985,3.0,1.0,0.25
6.0,60.0,0.2667983973257251,4.0,2.0,0.25
3.0,120.0,0.07566962687873342,2.0,2.0,0.25
2.0,292.0,0.031911614401384625,3.0,1.0,0.25
0.0,30.0,0.3772555507169688,1.0,0.0,0.25
1.0,112.0,0.1450355408826606,4.0,3.0,0.25
2.0,222.0,0.31009160647471923,3.0,1.0,0.25
2.0,271.0,0.02879337831668132,3.0,1.0,0.25625
12.0,254.0,0.4158581899322782,4.0,3.0,0.25625
9.0,273.0,0.2066958337243221,4.0,2.0,0.25625
11.0,49.0,0.08924578518686375,0.0,4.0,0.25625
8.0,282.0,0.3371104970200389,3.0,3.0,0.25625
11.0,85.0,0.07840309388352709,3.0,1.0,0.25625
5.0,237.0,0.2554800068037566,1.0,1.0,0.25625
0.0,228.0,0.17673096521356585,3.0,0.0,0.25625
12.0,78.0,0.004764132031402191,3.0,1.0,0.25625
6.0,69.0,0.0038624443077023528,4.0,0.0,0.25625
9.0,251.0,0.04270842269070226,1.0,3.0,0.25625
9.0,76.0,0.29559637921691484,4.0,1.0,0.25625
4.0,72.0,0.429143876389728,2.0,2.0,0.25625
14.0,272.0,0.46677969669906,2.0,0.0,0.25625
0.0,90.0,0.15443545737869868,4.0,0.0,0.25625
2.0,203.0,0.1356349531139869,0.0,3.0,0.25625
7.0,196.0,0.06291199611759812,3.0,1.0,0.25625
12.0,21.0,0.3848870010406074,3.0,0.0,0.25625
4.0,98.0,0.21309884607536989,4.0,0.0,0.25625
13.0,195.0,0.4713314039124509,3.0,1.0,0.25625
3.0,97.0,0.28012460932032934,3.0,1.0,0.25625
7.0,4.0,0.09211327464697425,3.0,1.0,0.25625
3.0,246.0,0.2979386533897187,4.0,1.0,0.25625
13.0,99.0,0.22399716679435688,3.0,5.0,0.25625
7.0,286.0,0.07328694338178622,2.0,1.0,0.25625
8.0,87.0,0.05605195915490943,3.0,1.0,0.26249999999999996
13.0,23.0,0.2173194920893611,3.0,3.0,0.26249999999999996
1.0,200.0,0.23649715966908524,4.0,4.0,0.26249999999999996
8.0,88.0,0.4434582658671342,1.0,3.0,0.26249999999999996
1.0,255.0,0.04184066457573409,3.0,1.0,0.26249999999999996
4.0,230.0,0.4962883441448477,1.0,3.0,0.26249999999999996
0.0,101.0,0.22998657683437693,1.0,0.0,0.26249999999999996
9.0,136.0,0.08821257136214906,0.0,3.0,0.26249999999999996
11.0,140.0,0.32032397853887584,3.0,2.0,0.26249999999999996
0.0,262.0,0.13654661659024986,4.0,0.0,0.26249999999999996
0.0,49.0,0.1560053277652423,0.0,0.0,0.26249999999999996
0.0,125.0,0.27125676036543456,3.0,0.0,0.26249999999999996
0.0,173.0,0.16694768714142116,2.0,0.0,0.26249999999999996
8.0,180.0,0.10799154219419149,1.0,4.0,0.26249999999999996
10.0,252.0,0.2427016980541573,1.0,3.0,0.26249999999999996
14.0,287.0,0.048797847549698944,4.0,2.0,0.26249999999999996
7.0,277.0,0.3287033691837371,1.0,0.0,0.26875000000000004
7.0,38.0,0.4003767793482264,1.0,5.0,0.26875000000000004
5.0,162.0,0.11451477135229134,3.0,1.0,0.26875000000000004
4.0,106.0,0.2946029190595611,1.0,5.0,0.26875000000000004
10.0,133.0,0.4416183338965591,1.0,4.0,0.26875000000000004
9.0,18.0,0.21919779566372,3.0,1.0,0.26875000000000004
1.0,212.0,0.22971240247389793,3.0,5.0,0.26875000000000004
2.0,41.0,0.3556352131914443,1.0,1.0,0.26875000000000004
7.0,192.0,0.10083459362063074,3.0,1.0,0.26875000000000004
0.0,270.0,0.14875532176344353,3.0,1.0,0.26875000000000004
9.0,249.0,0.1759834719711769,4.0,0.0,0.26875000000000004
5.0,156.0,0.14355695101367866,3.0,5.0,0.26875000000000004
14.0,245.0,0.12096075045195388,1.0,1.0,0.26875000000000004
2.0,34.0,0.3861308210408837,2.0,2.0,0.26875000000000004
7.0,65.0,0.269400578575221,2.0,4.0,0.26875000000000004
4.0,231.0,0.3844879853230655,0.0,1.0,0.26875000000000004
5.0,197.0,0.32466407436767925,2.0,3.0,0.26875000000000004
3.0,279.0,0.2584942744625891,1.0,5.0,0.26875000000000004
3.0,158.0,0.44062206633059553,2.0,4.0,0.26875000000000004
1.0,183.0,0.012275471326804344,4.0,4.0,0.26875000000000004
10.0,11.0,0.3560545924642588,4.0,4.0,0.275
7.0,225.0,0.17687373634025183,4.0,1.0,0.275
2.0,274.0,0.24572411442583472,3.0,5.0,0.275
2.0,201.0,0.18571721246256534,0.0,0.0,0.275
0.0,190.0,0.18363498697763542,3.0,5.0,0.275
10.0,221.0,0.48339036619882414,2.0,2.0,0.275
7.0,194.0,0.029407506514983042,3.0,1.0,0.275
1.0,91.0,0.17236864185389533,3.0,4.0,0.28125
10.0,105.0,0.21995142738978657,0.0,5.0,0.28125
12.0,211.0,0.1994085308973346,0.0,1.0,0.28125
13.0,240.0,0.07325001453572466,2.0,3.0,0.28125
14.0,292.0,0.3490369263375753,0.0,2.0,0.28125
8.0,29.0,0.19479603121423372,1.0,4.0,0.2875
