lr,numOfL1,numOfL2,keep_prob,batch_size,loss
0.09328448212340498,52.0,13.0,0.8714854642880319,25.0,7.966369382090988
0.8030656396678884,5.0,70.0,0.8400619967618215,11.0,9.74253048813881
0.45133474223088976,62.0,21.0,0.8160057373571652,25.0,9.933896039571872
0.4329825694694934,49.0,10.0,0.6868133064854521,14.0,9.936264792748322
0.3430858145931085,9.0,24.0,0.7828943468619415,25.0,9.971456204651584
0.39808777111256577,56.0,21.0,0.7186102347409745,8.0,9.982650563949488
0.7451512580016113,5.0,2.0,0.7837208896790405,11.0,9.987918359800673
0.35578589022829493,57.0,10.0,0.6035272512678724,30.0,9.991140661408496
0.7054515675841373,71.0,1.0,0.9954364215265155,12.0,10.00467370912996
0.6455668662610298,33.0,25.0,0.7364477400943696,25.0,10.017147443144164
0.8174616171637346,12.0,13.0,0.8736600458475344,24.0,10.021930802366771
0.26905741672857897,49.0,7.0,0.32211276763796326,21.0,10.078203896086677
0.5126391185437557,62.0,49.0,0.744094909700229,30.0,10.165040347342742
0.22667529599247993,52.0,23.0,0.6613273766683554,23.0,10.175742613572275
0.5708575638813115,3.0,4.0,0.7685349346997278,17.0,10.220164239854055
0.4779904201476839,66.0,29.0,0.7759725615552377,29.0,10.46564493220512
0.09381865527102684,41.0,13.0,0.7270970516988173,14.0,10.647138718956642
0.35205643248756796,9.0,24.0,0.83600125803231,15.0,10.7576737075974
0.7718262277312917,109.0,0.0,0.5450449693895681,13.0,11.234184929296003
0.2760952888716759,48.0,40.0,0.9539733079377688,21.0,11.611074156931256
0.3000905489235674,86.0,14.0,0.45832475202712447,28.0,11.7419457821013
0.6072986773292761,2.0,44.0,0.7377883098816599,24.0,11.784899122320898
0.5817925402467087,73.0,35.0,0.6793703804111537,10.0,11.906469052026921
0.34785525821212865,93.0,17.0,0.3876365768248421,25.0,14.121564851086099
0.2035017738073766,60.0,116.0,0.8679561542982678,18.0,14.899245597025836
0.46551930185604834,13.0,82.0,0.6972267552187068,14.0,15.517686489334103
0.44079934775164104,58.0,53.0,0.7953741906244072,25.0,16.034000222734864
0.39920156611153856,49.0,69.0,0.6859120594551628,20.0,16.35867629556289
0.6926031791500064,7.0,95.0,0.9880600407835146,29.0,16.3745687873851
