C,kernel,gamma,decision_function_shape,loss
0.2670561373233795,rbf,1.5299071073532104,ovr,55.93749999999999
0.7871281504631042,rbf,1.3706474304199219,ovr,55.93749999999999
0.0075063632039750194,3.0,1.9664835799677294,0.0,55.93749999999999
0.6833845973014832,rbf,1.1403532028198242,ovr,55.93749999999999
0.2834564745426178,rbf,1.2260326147079468,ovr,55.93749999999999
0.9270939230918884,rbf,1.9870245456695557,ovr,55.93749999999999
0.1586858332157135,rbf,1.035786747932434,ovr,55.93749999999999
0.10032884031534195,rbf,0.9775363802909851,ovr,55.93749999999999
0.6793665289878845,rbf,1.502036452293396,ovr,55.93749999999999
0.024213813163851294,3.0,1.1378114167706672,0.0,55.93749999999999
0.9892982840538025,rbf,1.3451943397521973,ovr,55.93749999999999
0.5586315637115286,3.0,0.9570423722191403,0.0,56.56250000000001
0.3534356653690338,rbf,0.9316935539245605,ovr,56.56250000000001
0.6707000136375427,rbf,0.9605875015258789,ovr,56.56250000000001
0.5142366182093117,3.0,3.7973719809227435,0.0,56.875
0.972085831014736,3.0,0.7034656237200918,0.0,57.1875
0.6273305903736457,3.0,4.14113409307706,0.0,61.25000000000001
0.7952906604347549,3.0,4.291009381662476,0.0,61.25000000000001
0.4164154889442805,3.0,3.9417940405478493,0.0,61.5625
2.4164349682151496,3.0,0.03648845381927934,0.0,63.125
0.008824296877731008,3.0,2.653425043810475,0.0,63.125
0.9383258327571351,3.0,3.218326427145099,0.0,63.125
1.3873629886694339,3.0,0.0062617911411322336,0.0,68.4375
3.2338727004933823,3.0,0.5661312943615421,0.0,74.6875
9.510253230636293,3.0,0.5872872341836555,0.0,75.0
1.9095734792917125,3.0,0.5869024418611584,0.0,75.0
5.054525936127348,3.0,0.6090775769347424,1.0,75.3125
6.871666614845646,3.0,0.66512608605171,1.0,75.625
2.134274169187706,3.0,0.4513829995720293,0.0,75.9375
5.560620713024472,3.0,0.3913354648103418,0.0,76.5625
7.222322121405401,3.0,1.0658736265338957,1.0,78.4375
9.290964507178431,3.0,1.2057209230726595,0.0,78.75
12.324166983826876,3.0,1.1801018268956716,1.0,78.75
1.9179643392562866,rbf,1.2632516622543335,ovr,79.375
3.6993513842734203,3.0,1.1603878364698323,0.0,79.375
2.7185832887298127,3.0,1.14733480645001,0.0,79.375
2.1472342014312744,rbf,1.2964881658554077,ovr,79.6875
8.53012290974578,3.0,1.3938794958431462,0.0,80.3125
1.3186015248531573,3.0,1.4458436952803133,0.0,80.9375
5.8143506729810515,3.0,1.6314905481136457,0.0,81.25
12.511834010439673,3.0,1.5151208925460287,1.0,81.5625
2.667073182030677,3.0,1.6596525703883032,0.0,81.875
2.3289690017700195,rbf,1.5194371938705444,ovr,81.875
3.2178592681884766,rbf,1.699001669883728,ovr,81.875
4.584898471832275,rbf,1.7288124561309814,ovr,82.5
0.038615761745660504,0.0,3.5504866748861126,0.0,83.4375
4.46624180826231,3.0,2.153410504421179,0.0,84.0625
3.5965522429774297,3.0,2.215687825854288,0.0,84.0625
2.058607339859009,rbf,2.19018292427063,ovr,84.0625
0.17702646165060987,3.0,4.918570896676742,0.0,84.0625
8.930397865205947,3.0,0.21436922208421436,0.0,84.0625
0.026467523104546586,3.0,4.90015696980425,0.0,84.0625
2.6739015579223633,rbf,1.9951424598693848,ovr,84.375
3.182749025893459,3.0,1.9878008011233794,0.0,84.375
5.114699363708496,rbf,1.9998170137405396,ovr,84.375
7.447241306304932,rbf,2.232008218765259,ovr,84.375
