x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,y
-13.96333264010622,-7.757480064167979,6.587952293035637,26.203530124008417,-2.5224643662548543,17.943613064984774,12.02750544936009,-16.77209838681781,12.501962713271173,10.927076923931793,9.017807307738588,-20.43739067603929,19.10142694522902,4.937045951588118,23.80541555839887,-6.988495287265009,-10.02980653803386,-4.871984465409945,12.042091108084344,1.2973025404769916,4.5546250302208575,-4.5995994429639,2.280056119542774,9.698368794032682,-1.8779779214812198,20.813596972814967,-5.994111097878953,11.922785657529154,-7.467802161322093,-7.6313247260068495,19.843647037281453
-6.831944125978876,23.509427337682546,-15.01785034189592,12.136242672481638,-9.656403966060838,10.237873148978855,1.970650820649114,-8.096867585557845,-22.658618126526896,7.053156776426297,11.15995028252929,-4.871056974621214,13.609853468180145,4.701353095898476,-10.903391851608578,-17.996271766610057,-20.243095825879035,-12.52647546532895,-28.83828081976683,-27.718249997319248,1.831967813435949,-2.1976438975938026,2.8374370359777625,-5.812837413964457,-8.056012429766906,23.148717090569946,-20.791608968306857,-12.60532164222723,-21.95601286311804,-17.202600967546935,20.41606811422182
-17.69075628766931,-2.215821697056054,-16.68698778312986,21.069723961522982,5.147189961249556,3.1152463949344558,8.07218595312495,-17.861226274121382,-29.871470014891585,9.686522621161481,6.780287685798214,14.716602659926235,9.900437919886498,14.448792839405078,7.659122580627946,-2.804896878043003,3.4235839065024303,11.764232250785515,-31.07175103646081,11.870849175101242,-11.465907312155458,-16.31141166501266,-15.878596076211913,26.154006783657106,4.778578712990247,1.183988658435478,-5.930118077045501,10.248887680047183,-13.268853856510132,-18.664773841851495,20.45795396671746
-24.123847784562656,1.5466319932146608,-12.439010326259218,-10.788223453359588,-6.302769618437444,23.67288910541003,10.951447813795214,-23.220070050263644,-18.84271004465542,7.464610068542214,5.754424491917924,0.985528855074417,25.80772072282551,20.997142971440333,7.930576135723781,4.304165816512597,-23.823513692145344,-10.860842902332642,-9.840012593392185,-22.989157107040658,1.5158315753322498,-1.427736605538449,1.0615782580563944,9.06931263616381,-2.395228451439297,12.742138474369003,-12.996862189411234,2.538120351944114,-27.32156149818472,-13.255694536506244,20.53064203920002
-10.944170890934066,8.992227759700526,-15.861907965077826,2.35336185110566,-2.732947190291443,13.196178533672473,11.213409512925045,-23.406341444529282,-17.968850772779074,10.502779071786124,3.127281642862669,1.7367808817931443,32.166857385799844,26.34230440506138,-0.05113499631345153,-10.476877438904566,-14.142110568906794,-5.732969611510268,-32.3707460000484,-29.945554843549388,2.13608459402963,-4.2527413163017584,1.2864546372282946,2.8270605670102196,-4.568058842318202,14.807049578194388,-15.701943275394031,-2.956405747943697,-23.93204040945394,-9.095429047231129,20.56196402822311
-7.422232422003721,20.793146598211845,-26.942083778927838,-10.158741682701029,21.004783598048306,28.49719917811035,-10.72442570906607,-20.00489023204796,-4.123949925231464,16.896663658968585,18.54103705238834,-8.477861496179765,-3.286058134599596,17.99157253207123,10.803811230008627,-23.779291768436483,-8.869188419905935,-10.901081687294235,6.142064733711769,17.013206242753334,2.244854210695357,-19.770166981727694,-0.41622870051065286,8.235094983542853,-11.188205061854873,19.50461345859418,-21.178677763155385,-1.6335072191007356,1.9290121989129712,-16.08514887766893,20.562073368779203
-0.9845894493546723,-16.830766628942424,5.404161831019317,-4.119437713141082,-24.65932782684228,-12.336542313503772,16.375932831389623,-10.430716082245612,7.644678620536111,14.661171151608276,4.146065871053692,-23.65371962706788,20.964554612412858,-3.1120523083567475,-5.379210640045608,-21.193885847517308,-15.391288151326645,-32.41175614973362,13.009586335379598,-8.021298591256276,8.088607163040137,29.24422667334365,11.644145944792491,0.05270765410787703,-8.59610452499281,16.429550766665393,-7.8720557680376455,3.9147618323894147,-5.904500883180445,1.7070879025124084,20.579679667527405
-14.62583846850403,3.874539251547672,-17.31604230750327,25.21386971764089,9.296808707485138,-9.094270353348717,-0.739428934187826,2.1389708081377385,17.989242693028526,24.728912288808527,-10.235175988562286,30.005467559238944,0.17400463094045904,14.319377435939373,-1.818869790582049,-3.5838131589053344,13.847911939671821,6.897940788250256,30.921110976091875,12.352976931350689,-16.727399520571318,-16.845466534225604,-11.057078057101126,-29.422877763610597,12.205374515411622,-4.249122621898909,-6.018003282199626,-20.860665425296993,-6.282191762904647,-14.783795617936711,20.59045614427648
-9.943101149433197,-11.767103035352788,-11.789437272689959,11.384957647739526,7.771721632601598,21.067427972434302,31.03678729704589,-12.880226848650153,11.68909805595166,-2.853593133740784,16.640513134638013,-1.5658974944181736,16.293530271520417,9.344335043708027,5.663442744922139,-19.312475680736377,-23.798233012257047,-21.36652231300572,-2.9304094075635376,7.910905176525598,10.383902055367164,-23.147274283024984,5.112482504247762,19.951543944123916,-17.751863930620537,27.08311735569528,10.532898650785535,-9.419610481080333,-0.0779810922283719,-6.120388420909619,20.59048813662622
-25.46016203220411,-4.749189645475863,-6.882926952421451,-2.7760757707218033,-6.676415909070815,16.87749348566105,14.875406533248862,-26.334513406561456,-10.249518249253606,2.6576103690601958,-0.9246901672456111,5.720613416310865,27.146954659690778,20.35458252694209,18.821597845628744,-5.3749096026610985,-18.62824026258057,-0.2774733825567779,-13.296156256907906,-18.37567578143623,6.921364079550106,2.9521368880877965,0.9927611007429913,10.735625230975327,3.441548048609878,-29.57449159381984,-12.118242988611515,5.366268251811771,-19.896569659934848,-13.770099126092667,20.612773220343453
-19.842474326939044,12.798218576218718,-4.79205508319141,13.096190248835866,1.4206741782022316,9.61972904474518,-3.1507532321730256,-11.132027316211843,-0.7282143361858715,22.739286290896032,9.428706835061167,-11.762874565681242,14.054229839847956,-5.5973646157408155,2.4063346233158915,-13.51792603476618,-22.632486829357195,-30.506270343026266,-4.556926083877052,5.003650659237297,-19.9366387029238,-12.138625056342493,-3.0002637148283022,16.95219809103093,-27.718044093788283,25.720878242736045,0.710253139571833,-23.02360441913878,-15.98173144704355,2.243054293672764,20.635058209728424
9.757420549456597,-1.6859549089235362,11.119248093129846,-11.736803361178445,-3.8541029938710683,16.056277162644015,-9.20181568100059,-27.8767865908784,-20.195481902377562,-6.343762758376567,23.14808026167814,-5.940041760078774,26.090588189231724,13.90031094019116,16.015487623179357,10.102893256879627,1.5741282665310734,28.934971518007572,10.570145475528872,-25.189026188279463,0.5917927871624187,-1.3846658022787617,19.15736961206762,31.34424719771485,28.98194041080073,-5.758417616789362,-3.8067567709892938,-5.8391276989671805,3.979367230293787,25.806568349702655,20.658026416871877
9.44165625183391,9.190313141961395,14.723851133564771,19.047395501984578,-1.6869074665259918,11.577690866619385,-2.18281635519058,-14.071623103465146,-24.605193693850737,7.171274289568609,12.683337270669973,-13.651449041925936,10.47110998388649,-4.275083715908806,15.380025418179898,1.8469349486300715,21.854781611814083,7.2018008216422675,16.1680309672085,-11.248968745352634,-27.668965583576437,-0.627716853682481,-18.05475569344525,28.985772246348237,0.5670919141639588,2.5231200206055817,2.1223222851778214,-17.261124256356428,-28.972917530446228,2.1883153406109512,20.65931922387151
-5.368286074387482,1.2657058715703275,1.982280773706993,25.889345782265508,2.7883078975157165,6.8108462421007285,-8.566866394056282,-4.993511736733224,-15.001721148750129,19.927541034166353,13.509575984866055,-29.48103755995536,22.413045583882443,-0.72810832338706,-7.084429953607134,-28.243323043835275,-6.7920244486078545,7.315183483930134,-11.710216850444125,-15.28720895986192,0.2615558632960948,5.724532745879754,20.19929551351522,-11.054227159804757,9.501612698360596,13.808508409693621,-15.090771165086704,24.262038423661636,-18.731626803082012,-24.896242738098017,20.6776167071395
-25.13253300509294,2.275523036722145,-12.925177390770731,-0.8324601032229462,3.5326022119402856,22.07871220172872,15.223069647305273,-11.676543948823095,-19.2158000367446,13.267509210121338,5.14874852748384,0.3860862548288243,15.646587160445444,20.346308724339575,8.27302650282639,3.5971778642186485,-24.635028049948577,-11.320064859856464,-19.953389586800235,-22.839039100586604,15.554202736886888,13.494536455415826,0.46775300499402694,9.990222166369684,-1.9404868895265945,11.963137045410116,-12.447330806225812,11.930333248745699,-27.79466910908372,-24.92911568468244,20.747463800682603
-30.721169626174547,0.042609638157132146,2.0204364089668747,-2.741090238293926,-9.558673413952615,17.791342438360086,23.016810381586488,-26.229565368623557,-4.33668859411209,-10.784811414912692,-1.3188289556965103,4.39963334221671,28.468014102100266,24.041455904300587,22.57592966102272,-4.542270673233909,-19.152207936937863,-3.765938614651419,-22.093097411569325,-27.9847261167512,3.5847308297575298,2.2490717300054426,-4.232862168676789,16.0169300317192,3.2672530009345033,-22.991392945469904,-0.9294008357085861,5.4920095751033635,-14.119053230611511,-1.641662293254928,20.76453677191625
2.720804891611807,9.894935310493343,-9.490936256995731,5.136553183343233,13.867771503859622,30.423067597585728,19.067127397822844,7.467337462178044,5.689499528520024,0.44263692342999494,1.043257089564567,8.974678804586304,3.666005050460841,12.642836710996253,-16.51606259708541,17.8501165184799,-12.922004519151255,-6.685101008246265,-0.7471509355874222,-26.153528713545192,-4.377965125284082,-2.0729990852664604,-6.273434633726719,13.021461014781915,-20.818063094743273,18.483597947226773,-30.400086638778763,27.867688226728298,-29.980549485533615,-10.235421450211923,20.772641360232086
-8.748031143912023,-30.045952275833642,-7.518476738979725,16.828591107576173,0.04290434012657229,3.164202223293791,-4.102268245774381,5.366170906218292,8.879934515680304,15.591874871346104,7.334237939516007,-17.84848488577392,13.867464117469282,3.2296333352144044,14.783200870694476,-22.5364380833363,-2.574665243991613,14.070092064534043,-28.423261712624985,20.123710270864525,-22.019075498228695,-30.695696368834255,-21.643340962850747,27.266790186099644,-13.06936379220349,-0.2705801680983768,1.8873066220976238,6.807198195507135,5.641625567177091,-21.919615907488378,20.780584999258426
-4.649044576849706,-21.099090495182175,3.913705662221328,20.270869407652725,10.612335374426298,9.190819018143987,29.161679860386958,-8.56135051415219,1.1238298989725326,29.411739076404917,4.363699320896735,-15.345292593812157,6.676162531365975,7.595043085576374,21.72813852321447,-1.7540826607561657,-4.405546926951964,-5.787294549320549,9.681218373564375,19.634732608164573,-5.487326623117491,6.751228147571346,15.100741299574713,7.4550314518373035,-10.419549804875881,14.073478321371114,-14.536062612963613,21.306558649935408,-20.609834352317293,-14.982607929240903,20.791253700679594
-1.1024230163995767,24.026422408167942,-20.827633854206688,23.404423021462982,-9.326993991462404,6.402851836431141,8.27708996457493,-6.182133693114966,-24.14434481922591,1.0981353537269865,15.103457368899178,-31.59986312142676,-3.2051285383925077,6.636269984186634,-13.182561769572603,-31.91677694316291,-21.064529069573567,-17.106725513236753,-17.963230478225952,9.819186541053915,-0.3241126353583965,-1.8061347777107475,3.1715157596617622,-7.3499880353069535,-23.38504338278752,22.26294267139681,-18.73485018885698,-13.066703070173029,-16.543084167232493,-17.12398963454728,20.792257079739873
-26.378054998492857,-8.494714341776078,-8.925062497919525,-14.136534494258969,5.970799995752434,29.236706970409408,9.605233499073769,-18.55470555903473,3.1183577140192678,8.7554126818172,-14.255836378251159,-0.8194168355170062,25.875693001773072,10.921958047400063,12.356098146473276,8.53804429395471,-22.574633112219775,-16.58007554408742,-9.296867846406267,-13.776339519320729,32.380005015484834,4.631545603178306,-9.917234504371427,-1.0151464681815625,6.972745159459949,25.828638731897602,-7.47441747400497,0.2798687340474464,-27.19102310625267,-4.990686669110308,20.844036345008142
-7.897912099213997,17.589060520377892,-17.779817316378203,26.215707061114827,-21.933108792782583,-9.548293328744554,-1.1696059905989689,-17.347279304630618,27.347864619300495,8.326094974571292,-2.5583445650514403,-18.110659218644123,6.306722553122839,-25.509583249459393,-12.808849532078101,-18.552330280713534,-16.957900495913364,-9.658769341787234,-25.337168980448944,-22.920672460352044,3.9606357151305587,-9.206862386836995,-5.052678311767918,-2.1987636486065334,7.444022627135218,8.22184503323458,-3.8286432810425026,-25.19263632533091,-7.554756220503036,-16.862422028748725,20.847648336697304
