x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-3.0630106925964355,-1.8917728662490845,1.4466438293457031,4.951842784881592,-5.25033712387085,-0.6577169895172119,-12.125381469726562,-3.195134162902832,-0.0999399870634079,-3.1458065509796143,13.692128496298423
-1.0674998760223389,-1.4948123693466187,0.9843323826789856,3.049994468688965,-6.832741737365723,3.0348522663116455,-8.789902687072754,-4.158849716186523,-10.1888427734375,0.2721715271472931,14.070177791577962
-1.5485098361968994,-1.1910836696624756,0.4128737151622772,5.994967937469482,-7.238215923309326,2.7650504112243652,-7.876177787780762,-2.065223217010498,-11.350666999816895,2.1645562648773193,14.892246227897862
-11.882637977600098,-1.1760751008987427,4.097149848937988,3.806981086730957,-3.1932809352874756,5.565092086791992,-8.687180519104004,-5.962478160858154,-0.13088129460811615,-2.2516908645629883,15.034909994678058
-7.669964790344238,-13.233304023742676,0.40478309988975525,1.5263242721557617,-3.0395920276641846,1.8240835666656494,3.101289749145508,-4.727742671966553,-4.2499871253967285,1.4931244850158691,15.150641184806178
-6.155746936798096,2.9037816524505615,-2.0752384662628174,11.124176025390625,-5.095218658447266,5.501571178436279,-1.4486733675003052,6.931731224060059,0.716681718826294,-9.160327911376953,15.383172703344194
-8.045064926147461,5.113853931427002,5.030388832092285,4.249715328216553,-4.230545997619629,1.7869164943695068,-13.137723922729492,-4.942403316497803,6.066723823547363,-7.960186958312988,15.590911290957768
-2.1165309398954513,-3.1424235726103653,1.7781816310072323,-3.3432676641283683,-8.810527436207122,-2.3641219838907728,-3.135869257975813,-6.115489606909513,-18.797861723743964,5.777460941441619,16.860631430592864
4.6342453956604,0.5217615365982056,-5.4591593742370605,3.230776309967041,-9.820313453674316,2.4726109504699707,-0.8026877641677856,2.9118783473968506,-17.398069381713867,0.11898807436227798,16.866090000048686
-10.038387298583984,-3.367870330810547,-3.771328926086426,-2.0724804401397705,-5.28957462310791,4.01365852355957,-8.64548110961914,-6.580933570861816,-15.860772132873535,-0.08546348661184311,16.912397735947643
-14.86403751373291,-1.1071808338165283,-0.09347401559352875,-0.2389991730451584,-4.516967296600342,5.924775123596191,-9.604175567626953,-5.116574287414551,-12.108023643493652,3.5669820308685303,16.98585702803033
