x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,y
-2.135958433151245,0.6054179072380066,0.018678370863199234,3.5932435989379883,1.0788801908493042,-1.4899011850357056,-2.2880263328552246,0.30975162982940674,-2.163506031036377,-2.4975178241729736,6697.396818071569
-4.886171340942383,2.1937503814697266,2.3772010803222656,2.052234172821045,0.917620837688446,-0.24184449017047882,-2.694859504699707,3.8465380668640137,-2.42751145362854,0.01832731068134308,11347.361493145014
-1.4419602155685425,-1.5236884355545044,-0.6564931273460388,2.8647820949554443,1.221028447151184,-1.2921082973480225,-4.882259368896484,-1.12898850440979,-1.4075700044631958,0.6472541689872742,18798.24260532944
3.180475950241089,2.8717775344848633,2.068300724029541,3.497507095336914,-1.2768889665603638,4.564537048339844,-4.320395469665527,1.414555549621582,-2.338918685913086,-1.1034997701644897,22644.149959889626
-2.094304323196411,3.2100253105163574,0.9626941084861755,5.036500453948975,-1.7037830352783203,-0.38178491592407227,-4.0640034675598145,-1.0916979312896729,-3.4819958209991455,-1.8141878843307495,25921.16173723963
7.160647869110107,-3.06477689743042,-3.1036391258239746,-3.243176221847534,2.771564245223999,2.895472764968872,-4.59811544418335,3.925318717956543,0.43398308753967285,-3.4584875106811523,33566.05348080059
-4.939911365509033,6.333011627197266,-4.477284908294678,3.8599443435668945,-1.8174488544464111,-1.7521779537200928,-3.8683829307556152,-0.8367388248443604,-4.018725395202637,0.20276740193367004,40372.260503196834
-2.58695912361145,2.656317710876465,1.8024834394454956,5.079919815063477,-1.236730933189392,-0.6073459982872009,-5.435585021972656,1.098034143447876,-4.23035192489624,-1.8144232034683228,48024.718227460246
0.15976999700069427,3.343980550765991,-1.9701917171478271,4.164775371551514,-0.4218534529209137,-0.47046729922294617,-3.7252256870269775,0.5679428577423096,-4.673989772796631,-4.5228657722473145,49746.71997738779
-2.181440830230713,3.729998826980591,-3.1158971786499023,6.350650310516357,-1.754945993423462,-2.718907117843628,-3.263819456100464,-0.8072283267974854,-4.306268692016602,0.9512678980827332,49770.844051383174
-2.1175787448883057,1.8537713289260864,0.28803083300590515,7.5579609870910645,2.2921087741851807,-0.5118370056152344,1.483778953552246,-1.8296663761138916,-1.9957964420318604,-2.4336726665496826,55353.32268018864
-0.9138858318328857,6.901196479797363,-4.424749851226807,3.480135917663574,-0.9836405515670776,3.504941463470459,-3.501589059829712,-0.8031866550445557,-3.8619346618652344,-4.215768337249756,56083.61153456691
-2.798828468532737,2.1698950514272553,-0.8952387520294254,3.678609589000598,0.6283220813151402,-0.8100682070645012,-3.229039335587369,2.165845051385463,-3.30952864490809,-5.636730717753192,56245.685737326305
4.2918477058410645,-0.8399215340614319,1.5787615776062012,-0.227261483669281,1.1404531002044678,5.482367992401123,-5.032092571258545,5.001043319702148,-0.6015197038650513,-0.5437718033790588,59746.78048769465
-2.562257974116395,4.239029435751939,-1.9601107542924052,5.631611035698101,0.0993652963594509,0.47119705237924114,-5.195046282481686,1.2844667703753667,-4.921160878862591,-2.4208741560824687,63670.838582929195
-5.726941851389937,-0.3530579337847257,-1.7196813026698194,5.050635667717678,1.452860824787205,-5.05751987581287,-4.113769266328391,-1.7985813705526503,-2.5971881676567072,4.856193654447063,64543.42502481072
2.3163583278656006,2.6762595176696777,-2.4635472297668457,1.6881825923919678,3.6502838134765625,-5.344690799713135,-2.3500797748565674,1.9835498332977295,-5.139503479003906,-4.538057327270508,68547.52989746134
3.6421472374399566,-6.26371643335463,-4.7685644612401425,-1.1598049395137089,2.748205697485006,2.401016592045071,-6.593103963183493,2.5228912595798185,1.8974651610335727,-2.6886438952504115,76031.74194190951
-3.851236343383789,-1.4415467977523804,-1.351212978363037,5.086403846740723,6.814822673797607,-5.877361297607422,-1.8671458959579468,2.15641713142395,-2.318134069442749,1.986369252204895,77174.1910996951
