C,kernel,gamma,decision_function_shape,loss
0.0390469990670681,rbf,1.554953694343567,ovo,55.93749999999999
0.03622275253181184,3.0,0.9775652647663241,1.0,55.93749999999999
0.4229066133182501,3.0,2.2144229242233577,1.0,55.93749999999999
0.9295493532282159,3.0,2.0704544731874153,1.0,55.93749999999999
0.7658832309377319,3.0,1.8609597543589942,1.0,55.93749999999999
0.9093645489751556,3.0,2.5444714303272096,1.0,55.93749999999999
0.6863398519546423,3.0,1.1019914054058269,1.0,55.93749999999999
0.9197560940326082,3.0,1.6824736912746194,1.0,55.93749999999999
0.7893118104748214,3.0,2.4031872009377606,1.0,55.93749999999999
0.06028028635540033,3.0,1.312883533126918,1.0,55.93749999999999
0.7558093329995441,3.0,2.4418983843245945,1.0,55.93749999999999
0.4218769680382537,3.0,1.60821902370099,1.0,55.93749999999999
0.32529973161525105,3.0,1.9704420989666827,1.0,55.93749999999999
0.9618357280156591,3.0,2.6201477167630522,1.0,55.93749999999999
0.04184430141962703,3.0,1.600509115888727,1.0,55.93749999999999
0.8863402933586817,3.0,2.638262717085081,1.0,55.93749999999999
0.5641619650783524,3.0,2.3099706390430548,1.0,55.93749999999999
0.003927260904710295,3.0,2.2213347813837094,1.0,55.93749999999999
0.5076269808781912,3.0,1.9491162623034437,1.0,55.93749999999999
0.721470647073736,3.0,1.2207058189074818,1.0,55.93749999999999
0.003815886405260982,3.0,2.145405974066445,1.0,55.93749999999999
0.013850609685810866,3.0,1.476515247847014,1.0,55.93749999999999
0.7177991688028673,3.0,1.5068076509602868,1.0,55.93749999999999
0.8440514354700266,3.0,2.667927569584278,1.0,55.93749999999999
0.0168072552876525,3.0,1.5177484616088948,1.0,55.93749999999999
0.6806235288516276,3.0,2.2754674751784916,1.0,55.93749999999999
0.554235017769528,3.0,1.1617458598002712,1.0,55.93749999999999
0.3052232410011617,3.0,2.3775729392631337,1.0,55.93749999999999
0.4465482830387752,3.0,1.7086491443354554,1.0,55.93749999999999
0.076964505150821,3.0,0.060657829453522716,1.0,55.93749999999999
0.4729612627442841,3.0,2.2258119793576085,1.0,55.93749999999999
0.6815050101902282,3.0,1.488130229057294,1.0,55.93749999999999
0.9947180072499959,3.0,2.7937195137204998,1.0,55.93749999999999
0.04359061358053397,3.0,1.6889201164554628,1.0,55.93749999999999
0.8749760539932518,3.0,1.8878315888393749,0.0,55.93749999999999
0.608096182346344,rbf,1.431748867034912,ovo,55.93749999999999
0.841084897518158,rbf,2.54780650138855,ovo,55.93749999999999
0.8209893107414246,rbf,2.45025634765625,ovo,55.93749999999999
0.9264596104621887,rbf,2.727285623550415,ovo,55.93749999999999
0.7486526966094971,rbf,2.4164352416992188,ovo,55.93749999999999
0.04228740558028221,rbf,1.4018539190292358,ovo,55.93749999999999
0.15692982077598572,rbf,1.727613091468811,ovo,55.93749999999999
0.03868400678038597,rbf,1.2868496179580688,ovo,55.93749999999999
0.03168966993689537,rbf,1.9771294593811035,ovo,55.93749999999999
0.04697560891509056,rbf,2.2430102825164795,ovo,55.93749999999999
