C,kernel,gamma,decision_function_shape,loss
0.6624524098350523,3.0,1.8753813238323407,1.0,55.93749999999999
0.1506532330321484,3.0,0.1764671524327346,1.0,56.25
0.8171208573614746,3.0,3.0170752499839457,1.0,63.125
5.277909404282352,3.0,0.547469298896457,1.0,75.0
15.431792259216309,rbf,0.9210633039474487,ovo,77.8125
7.878190994262695,rbf,1.204382300376892,ovo,78.75
3.8296048641204834,rbf,1.0963181257247925,ovo,78.75
4.499932941721475,3.0,1.2293971897995455,1.0,79.0625
4.8066205978393555,rbf,1.1160229444503784,ovo,79.375
4.570055975927104,3.0,1.3898508899772537,1.0,80.3125
6.2610321044921875,rbf,1.4589420557022095,ovo,81.25
6.218449414834535,3.0,1.5908788616245282,1.0,81.5625
4.790446758270264,rbf,1.7174724340438843,ovo,81.875
3.060817241668701,rbf,1.6900418996810913,ovo,81.875
4.944065570831299,rbf,1.527058720588684,ovo,82.1875
5.412181377410889,rbf,2.207298517227173,ovo,84.0625
5.970223903656006,rbf,2.248204231262207,ovo,84.375
0.07002909198332086,3.0,5.466513275011386,1.0,85.0
19.986812507208572,3.0,0.1841978020797863,1.0,85.3125
8.209382057189941,rbf,2.404324531555176,ovo,85.625
2.160381051643313,3.0,2.5774829151680496,1.0,85.9375
6.043027400970459,rbf,2.5827736854553223,ovo,85.9375
2.854280097053635,3.0,2.324211779960345,1.0,85.9375
6.327341079711914,rbf,2.6157824993133545,ovo,85.9375
3.8819010257720947,rbf,2.3433258533477783,ovo,85.9375
0.338847223245617,3.0,7.833273452672213,1.0,86.25
2.892758846282959,rbf,3.4573562145233154,ovo,86.25
2.097461223367345,3.0,2.7752371401377296,0.0,86.25
19.916889477343503,3.0,3.624789167809912,1.0,86.5625
12.24365520477295,rbf,3.479780912399292,ovo,86.5625
0.6770127818485902,3.0,6.037915521099036,1.0,86.5625
13.49080753326416,rbf,3.340005397796631,ovr,86.5625
0.003461846264206564,0.0,8.823109292371079,1.0,86.875
15.808634757995605,rbf,4.265704154968262,ovo,87.1875
7.692965507507324,rbf,4.2879509925842285,ovo,87.1875
4.893904213550048,3.0,5.234173906256359,0.0,87.1875
10.549489868173968,3.0,4.44293495432701,1.0,87.5
16.119087019036833,3.0,4.875555093004721,0.0,87.8125
18.571561509007118,2.0,3.47417494833124,0.0,89.0625
6.965680988096578,3.0,5.971323537084435,1.0,89.0625
7.799735069274902,poly,2.3844754695892334,ovo,89.0625
16.7537737041845,2.0,15.697037114585424,1.0,89.0625
5.391034126281738,rbf,6.257407188415527,ovo,89.0625
8.41195090476045,2.0,0.04255538702247286,1.0,89.0625
10.779529571533203,poly,7.9498209953308105,ovo,89.0625
7.49505090713501,poly,3.0605905055999756,ovo,89.0625
7.317750930786133,rbf,6.275134086608887,ovo,89.0625
1.8692435498440574,2.0,19.418384673226214,1.0,89.0625
8.759057998657227,rbf,5.957343101501465,ovo,89.0625
10.46896743774414,rbf,6.241755485534668,ovo,89.0625
7.657277584075928,rbf,6.399826526641846,ovo,89.0625
10.598019788768253,2.0,3.8919506246064595,1.0,89.0625
11.81446525089234,2.0,3.391149942401377,1.0,89.0625
3.8820315444165034,2.0,19.903543707098436,1.0,89.0625
5.994979418190518,2.0,1.9013555807763303,1.0,89.0625
3.517045651909676,2.0,10.30355282121572,0.0,89.0625
7.210965975616215,3.0,7.252701684864896,1.0,89.375
5.174654483795166,rbf,6.951321601867676,ovo,89.375
6.069638729095459,rbf,7.2510085105896,ovo,89.375
4.199798582202121,3.0,7.629963559416663,1.0,89.375
2.8194639682769775,rbf,7.623379230499268,ovo,89.375
4.669707775115967,rbf,7.230284690856934,ovo,89.375
1.6635745221914693,3.0,8.019743659444654,1.0,89.375
8.210416793823242,rbf,7.843217372894287,ovo,89.375
5.405924045021057,3.0,8.458636774590047,1.0,89.6875
2.9925982788855956,3.0,9.386496298988565,1.0,90.0
1.203790378684138,3.0,9.98606667894603,1.0,90.3125
8.80877576576745,3.0,11.00368730484577,1.0,90.625
3.6022050488398163,3.0,11.102754118096337,1.0,90.625
2.9328637222991274,3.0,0.05857550024575581,1.0,90.9375
5.349713804973761,3.0,12.208378689084459,1.0,91.5625
13.507438156127836,3.0,14.182453110542212,0.0,91.5625
13.280729695588969,3.0,13.623627758665531,0.0,91.5625
12.88258923726757,3.0,15.284925457934921,1.0,91.875
18.347827687411687,0.0,14.651495009794706,1.0,92.5
1.3761125648710077,0.0,9.039604123512909,1.0,92.5
7.870517657996827,0.0,18.250293689570633,0.0,92.5
6.637466141682182,0.0,6.664768350524825,1.0,92.5
10.760840703598726,0.0,13.00537562434263,1.0,92.5
12.27033821920984,3.0,17.09649695548236,0.0,92.5
14.50545005708981,0.0,11.727123469555398,0.0,92.5
16.670918510231342,0.0,9.773193346007556,0.0,92.5
14.884339173262582,0.0,12.599520162,0.0,92.5
0.9968610310472261,0.0,18.785214597218612,1.0,92.5
9.59405612833388,0.0,6.824591438159942,1.0,92.5
2.621829096537807,3.0,16.24370723434085,1.0,92.5
9.230223569117292,1.0,16.94374949657491,1.0,99.375
9.745409899493808,1.0,0.49785431281081927,0.0,99.375
7.856327355211466,1.0,1.3365553947005966,1.0,99.375
15.343445578976109,1.0,10.677644052257186,0.0,99.375
6.051820194270149,1.0,0.8310130756360248,1.0,99.375
8.385763173174968,1.0,0.41209823105185195,0.0,99.375
10.058209187926064,1.0,4.532472935949643,0.0,99.375
18.476686159357996,1.0,2.1372620407665033,1.0,99.375
4.928627505035131,1.0,3.244721092280134,0.0,99.375
12.416965966305524,1.0,6.0221741023731035,0.0,99.375
7.46193702564114,1.0,4.096309734712511,0.0,99.375
11.323832215367354,1.0,0.8469998132266217,1.0,99.375
8.009392528093965,1.0,4.757635484713663,0.0,99.375
16.224447075582475,1.0,3.107768521680696,1.0,99.375
