max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
5.0,16.0,0.21157892796076325,0.0,0.0,0.21875
8.0,155.0,0.46055392268973083,4.0,0.0,0.22499999999999998
2.0,8.0,0.24079328034598785,0.0,0.0,0.23124999999999996
12.0,101.0,0.021345699084880904,0.0,0.0,0.23124999999999996
1.0,75.0,0.2257859008018752,0.0,1.0,0.23124999999999996
1.0,0.0,0.1868537144927489,4.0,2.0,0.23124999999999996
12.352212905883789,176.5178985595703,0.158819317817688,0.7521436214447021,1.8373351097106934,0.23124999999999996
2.0,151.0,0.46318716856243025,4.0,0.0,0.23750000000000004
5.0,195.0,0.23006517408054117,0.0,0.0,0.23750000000000004
8.0,11.0,0.232108986087679,4.0,0.0,0.23750000000000004
8.0,271.0,0.2336252948688836,4.0,0.0,0.23750000000000004
2.0,123.0,0.38250583983402237,4.0,0.0,0.23750000000000004
5.0,81.0,0.21749047379263317,0.0,0.0,0.23750000000000004
13.855819702148438,109.73380279541016,0.06266274303197861,0.6692286729812622,3.196027994155884,0.23750000000000004
12.0,215.0,0.16936381596988836,0.0,0.0,0.23750000000000004
5.0,134.0,0.2911709935897883,0.0,0.0,0.23750000000000004
1.0,163.0,0.2823889265281332,4.0,1.0,0.23750000000000004
6.0,175.0,0.17213007527134333,4.0,0.0,0.23750000000000004
10.0,37.0,0.3326248737567156,0.0,0.0,0.23750000000000004
13.104597091674805,130.77308654785156,0.08274758607149124,0.48294031620025635,1.9390546083450317,0.23750000000000004
9.0,79.0,0.13664573335624794,2.0,2.0,0.23750000000000004
14.0,189.0,0.43207832628136567,4.0,0.0,0.23750000000000004
2.0,108.0,0.48614691686723227,4.0,0.0,0.23750000000000004
8.0,157.0,0.4373410608160515,4.0,2.0,0.24375000000000002
4.0,32.0,0.30605666756544225,4.0,0.0,0.24375000000000002
12.0,71.0,0.10912972025674386,0.0,3.0,0.24375000000000002
0.0,27.0,0.19543735536987725,4.0,2.0,0.24375000000000002
0.0,59.0,0.4676652820435862,2.0,0.0,0.24375000000000002
0.0,209.0,0.4726619387066943,2.0,0.0,0.24375000000000002
8.0,85.0,0.08995162107935814,4.0,0.0,0.24375000000000002
13.0,66.0,0.24477667119094593,3.0,1.0,0.24375000000000002
2.0,73.0,0.3503867840227444,0.0,0.0,0.24375000000000002
2.0,232.0,0.48307035170407514,2.0,0.0,0.24375000000000002
13.0,282.0,0.15256828352215762,0.0,0.0,0.24375000000000002
13.0,114.0,0.16244541397742007,4.0,2.0,0.24375000000000002
12.0,68.0,0.0079388412221024,0.0,2.0,0.24375000000000002
6.0,94.0,0.2007910919158386,1.0,0.0,0.24375000000000002
9.0,78.0,0.47142427175664603,4.0,1.0,0.24375000000000002
2.0,39.0,0.3914031082513331,0.0,1.0,0.24375000000000002
7.0,136.0,0.4515898197773483,0.0,0.0,0.24375000000000002
5.0,46.0,0.26916899041511205,2.0,1.0,0.24375000000000002
8.0,13.0,0.14854011582873702,4.0,4.0,0.24375000000000002
1.0,19.0,0.18879304538439937,4.0,1.0,0.24375000000000002
10.0,83.0,0.3702337040507715,0.0,1.0,0.24375000000000002
2.0,12.0,0.380785361873195,1.0,0.0,0.24375000000000002
2.0,25.0,0.03478177574261797,4.0,0.0,0.24375000000000002
11.0,294.0,0.2128571828874394,1.0,0.0,0.24375000000000002
8.0,5.0,0.12316942756815286,1.0,0.0,0.24375000000000002
8.0,286.0,0.1457236297136954,4.0,0.0,0.24375000000000002
7.0,207.0,0.2989554187042271,4.0,2.0,0.24375000000000002
8.0,105.0,0.13363886801876124,4.0,0.0,0.24375000000000002
3.0,2.0,0.28347773007750615,4.0,2.0,0.24375000000000002
8.0,17.0,0.19404003159135697,4.0,3.0,0.24375000000000002
13.799468994140625,173.78810119628906,0.07231364399194717,0.8213274478912354,3.1214282512664795,0.24375000000000002
6.0,6.0,0.19738922102044984,2.0,1.0,0.24375000000000002
8.0,43.0,0.4563185143530397,4.0,0.0,0.24375000000000002
8.0,23.0,0.36309081363744333,3.0,0.0,0.24375000000000002
6.0,88.0,0.14971008291484325,0.0,2.0,0.24375000000000002
2.0,8.0,0.34418675475003113,0.0,0.0,0.24375000000000002
5.0,272.0,0.23746606159345707,0.0,0.0,0.24375000000000002
