x8,x9,x30,x10,x12,x11,x14,x13,x16,x15,x18,x17,x19,x21,x20,x23,x1,x22,x2,x25,x3,x24,x4,x27,x5,x26,x6,x29,x7,x28,y
-2.883948,2.297037,-0.360164,2.983662,2.438602,-1.646574,0.612715,1.947354,4.170522,-0.336534,2.482836,-0.509792,1.351905,0.774122,2.470636,-2.36876,4.646273,-0.005116,-1.165806,-1.469672,-5.006864,-3.145183,1.798301,1.408299,-0.725115,-0.85047,3.971428,2.381299,-3.33435,-0.306867,1874.876576
-2.907528,2.322357,-0.354167,3.0309,2.420118,-1.731189,0.598667,2.024244,4.107393,-0.325331,2.482416,-0.495531,1.377881,0.806626,2.515423,-2.435484,4.698916,-0.042285,-1.171861,-1.465341,-4.934477,-3.094646,1.798678,1.355295,-0.777669,-0.851396,3.926782,2.369819,-3.352729,-0.303326,1875.14659
-2.937946,2.31347,-0.405062,2.999218,2.37645,-1.712855,0.566642,1.982986,4.119906,-0.340082,2.493857,-0.444258,1.344474,0.785539,2.492401,-2.392341,4.660126,-0.08702,-1.207391,-1.439991,-4.937702,-3.163044,1.770091,1.411987,-0.779877,-0.831322,3.918255,2.414061,-3.307989,-0.233492,1876.065057
-2.914875,2.328481,-0.394034,3.039025,2.382141,-1.680961,0.597271,1.962359,4.175108,-0.395337,2.484817,-0.506513,1.433173,0.733261,2.555321,-2.428396,4.678492,-0.079861,-1.169649,-1.456074,-4.920078,-3.128091,1.776515,1.341061,-0.738499,-0.820719,3.977799,2.418636,-3.359031,-0.300201,1894.044257
-2.8988,2.355077,-0.390832,2.986043,2.435515,-1.725063,0.613611,1.957718,4.139217,-0.397126,2.469241,-0.422382,1.387557,0.818332,2.541854,-2.432994,4.693923,-0.068828,-1.163964,-1.451591,-4.922766,-3.151688,1.764152,1.430222,-0.809831,-0.913479,3.904809,2.408157,-3.359551,-0.269761,1897.169088
-2.403485,-5.055476,-1.348711,0.462342,-2.127106,0.399873,-3.157759,1.1721,2.8241,3.397214,1.753749,-2.176946,0.984375,-2.438281,-0.10487,-1.465429,-1.804828,-0.729757,2.81404,-0.235146,-2.896877,-0.267652,-0.128871,4.304264,-1.568157,2.530037,-0.27341,-0.461584,-2.161845,-3.257394,2250.518141
-2.391922,-5.020251,-1.419881,0.465529,-2.068818,0.382496,-3.089753,1.194647,2.85442,3.388587,1.800311,-2.16068,1.011635,-2.374869,-0.19952,-1.526977,-1.788247,-0.792455,2.77323,-0.249549,-2.895305,-0.276569,-0.134687,4.339238,-1.560006,2.523586,-0.246034,-0.430645,-2.197098,-3.244052,2254.376605
-2.426886,-5.112821,-1.419935,0.475748,-2.089249,0.333166,-3.154509,1.127293,2.812066,3.432544,1.814738,-2.162106,0.991547,-2.405888,-0.178332,-1.495785,-1.834072,-0.748485,2.827704,-0.294345,-2.963089,-0.273929,-0.118513,4.323617,-1.562404,2.472368,-0.249724,-0.445801,-2.173194,-3.236529,2259.314072
-2.409026,-5.026822,-1.423663,0.471269,-2.118399,0.349525,-3.16857,1.216095,2.840366,3.380082,1.83238,-2.165721,0.985486,-2.372356,-0.183163,-1.526376,-1.74506,-0.7534,2.865168,-0.208115,-2.95191,-0.286474,-0.127902,4.380537,-1.578331,2.483334,-0.303852,-0.479055,-2.223262,-3.251825,2273.384732
-2.387356,-5.113554,-1.377326,0.432907,-2.12603,0.379377,-3.098101,1.20722,2.79462,3.407745,1.791759,-2.225284,0.988294,-2.426137,-0.164007,-1.513028,-1.830179,-0.777941,2.798583,-0.305739,-2.913358,-0.220144,-0.115376,4.363841,-1.54366,2.520309,-0.249839,-0.454245,-2.250196,-3.247869,2275.074788
3.51775,0.059837,0.229195,0.258374,-4.012725,3.457639,-0.039071,-0.497492,1.708413,0.629866,-1.541055,3.392509,-1.553623,4.751353,-1.642592,3.423235,-4.283996,0.370533,-2.098846,-3.32115,2.466414,-0.779762,-4.478487,-1.889672,-2.639803,1.687573,-1.720162,0.054635,-4.787971,2.062793,2485.488657
3.543187,0.055123,0.221913,0.253038,-4.076273,3.389157,-0.032934,-0.459552,1.69234,0.615199,-1.598262,3.396292,-1.607485,4.718155,-1.702818,3.395021,-4.282257,0.33978,-2.101324,-3.347315,2.520432,-0.753316,-4.445255,-1.913793,-2.656107,1.701986,-1.650477,0.08341,-4.742331,2.114354,2494.493196
3.526683,0.081724,0.255288,0.302765,-4.089769,3.385932,-0.026797,-0.485218,1.681374,0.696481,-1.613992,3.436334,-1.622724,4.729187,-1.683524,3.457753,-4.233007,0.369773,-2.13678,-3.30636,2.52216,-0.760152,-4.404506,-1.9106,-2.609279,1.673884,-1.66096,0.080197,-4.725381,2.144722,2505.042319
3.536273,0.083652,0.261183,0.227208,-4.067315,3.451566,-0.012393,-0.458261,1.715406,0.636897,-1.566955,3.417522,-1.580086,4.799996,-1.703925,3.460674,-4.241495,0.335126,-2.09667,-3.333114,2.535237,-0.816887,-4.499522,-1.878676,-2.56153,1.697458,-1.733811,0.073968,-4.741315,2.086596,2519.429822
3.511156,0.043462,0.230108,0.261798,-4.022674,3.429806,-0.075635,-0.504776,1.666626,0.654087,-1.582877,3.462195,-1.542788,4.812534,-1.699734,3.435271,-4.25935,0.376856,-2.057036,-3.345433,2.513445,-0.786565,-4.501619,-1.924858,-2.588502,1.718132,-1.651204,0.064514,-4.735023,2.140044,2524.75923
3.073937,2.708108,2.503864,-2.161544,-1.320578,2.982574,2.072784,2.497494,0.675772,-1.073065,3.795022,2.296808,0.25225,-3.671059,-3.201837,1.620493,0.119655,-2.703828,1.844824,2.011517,1.922432,-1.833004,2.51372,0.790677,0.483883,-2.720204,-2.786998,3.042411,3.402176,0.325957,2554.852011
3.113688,2.692227,2.518921,-2.150776,-1.305483,3.058396,2.057401,2.527972,0.649129,-1.068407,3.843619,2.276434,0.207109,-3.637391,-3.187956,1.576645,0.117562,-2.718013,1.932848,2.0271,1.891574,-1.78951,2.532773,0.779259,0.412043,-2.753941,-2.859551,2.991418,3.382782,0.395751,2555.541075
3.172131,2.759619,2.478267,-2.163524,-1.228857,2.972242,2.100939,2.52621,0.627555,-1.047408,3.881022,2.338061,0.283357,-3.637037,-3.22658,1.620456,0.164595,-2.743937,1.922131,1.958318,1.904218,-1.773902,2.537809,0.726054,0.482835,-2.689227,-2.83786,3.009747,3.44608,0.320322,2556.437723
3.10692,2.698424,2.514617,-2.168466,-1.306468,2.985817,2.062433,2.557216,0.70723,-1.061824,3.806626,2.31097,0.255052,-3.632698,-3.179362,1.61446,0.13884,-2.739082,1.914209,1.994326,1.897009,-1.809484,2.470409,0.786297,0.429965,-2.7505,-2.834695,3.044395,3.416051,0.310739,2560.924772
-0.143282,0.642369,4.043026,1.660825,1.935958,3.208102,-0.785398,1.382776,4.682723,-2.127426,0.081238,-1.028414,-1.526586,0.157064,1.922942,-0.772233,-3.719954,-5.078225,-4.831522,1.294413,0.51428,-0.83005,-0.027216,2.579912,4.968547,-0.937456,-2.189526,1.060393,4.755551,-1.339461,2565.820424
-0.171809,0.624404,4.039713,1.644792,1.926442,3.184126,-0.758708,1.410261,4.709883,-2.120725,0.032188,-1.112205,-1.50354,0.180549,1.908329,-0.796102,-3.691551,-5.094492,-4.857171,1.249288,0.540621,-0.866789,-0.003583,2.577442,4.979765,-0.949048,-2.227982,1.031064,4.749257,-1.331772,2569.496048
-0.131085,0.692002,4.08906,1.638954,1.864716,3.272383,-0.781887,1.336431,4.633491,-2.120061,0.048202,-1.077415,-1.532059,0.142646,1.933946,-0.760927,-3.704179,-5.068888,-4.870731,1.229199,0.592024,-0.83914,-0.097105,2.627079,4.959338,-0.932698,-2.211392,1.0462,4.778193,-1.342484,2573.556372
3.09914,2.712622,2.485193,-2.240269,-1.238043,2.988157,2.114295,2.532379,0.658835,-1.061596,3.879627,2.339113,0.306536,-3.667615,-3.198181,1.61138,0.173995,-2.748398,1.909924,1.982365,1.921836,-1.823048,2.520628,0.810468,0.443531,-2.719122,-2.81402,3.032313,3.438085,0.38888,2577.550056
-0.137277,0.660109,4.089241,1.733451,1.933179,3.224773,-0.779266,1.345354,4.636648,-2.057613,0.055894,-1.116162,-1.482781,0.120854,1.850446,-0.818787,-3.698841,-5.057815,-4.852076,1.313936,0.575119,-0.885857,-0.084476,2.63768,4.958897,-0.963726,-2.19979,1.04068,4.749863,-1.416403,2577.81591
-0.166866,0.630025,4.088152,1.705302,1.881108,3.234496,-0.734729,1.432804,4.698555,-2.129813,0.091404,-1.099038,-1.502585,0.150209,1.936361,-0.718501,-3.774348,-5.067658,-4.900742,1.327972,0.578875,-0.824117,-0.080139,2.59617,5.012772,-0.972789,-2.202553,1.105333,4.789872,-1.376592,2597.34836
-1.813742,-1.119362,0.694559,1.584322,4.466009,1.946896,-3.206729,3.392302,-3.319286,4.571472,-1.202309,-1.331849,-4.814178,-0.305877,-1.551587,-1.424583,4.827252,1.221154,-1.228984,-1.607692,-4.707949,0.158771,-1.453227,0.515199,4.856873,2.712307,3.590164,-1.808797,-0.846841,2.970031,2674.745964
