max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
14.0,26.0,0.47208539621230317,4.0,0.0,0.21875
14.132673263549805,116.81893157958984,0.03221527859568596,0.6842460632324219,2.4808082580566406,0.22499999999999998
5.0,155.0,0.3570660263691743,2.0,1.0,0.23124999999999996
13.0,141.0,0.17279431754706265,1.0,0.0,0.23124999999999996
14.0,122.0,0.44720790799608495,4.0,0.0,0.23124999999999996
12.417139053344727,52.127159118652344,0.2846558690071106,0.5568909645080566,3.5408055782318115,0.23750000000000004
6.0,131.0,0.12930415319256477,1.0,0.0,0.23750000000000004
13.0,127.0,0.18328962982189528,0.0,0.0,0.23750000000000004
5.0,285.0,0.38309153392427775,4.0,0.0,0.23750000000000004
13.0,59.0,0.21775162039127777,1.0,0.0,0.23750000000000004
5.0,239.0,0.3527444920371485,2.0,1.0,0.23750000000000004
14.0,70.0,0.4343185337116342,4.0,0.0,0.23750000000000004
2.0,9.0,0.06072755466176469,1.0,0.0,0.23750000000000004
5.0,94.0,0.3834673243552335,4.0,0.0,0.23750000000000004
2.0,27.0,0.3206654806002763,2.0,1.0,0.23750000000000004
14.0,36.0,0.44238395633103583,4.0,1.0,0.23750000000000004
14.0,122.0,0.4540447949818623,4.0,0.0,0.23750000000000004
14.0,217.0,0.49345894434739423,4.0,0.0,0.23750000000000004
5.0,102.0,0.4301563047658412,4.0,0.0,0.24375000000000002
13.0,59.0,0.19461979358823914,1.0,3.0,0.24375000000000002
13.0,83.0,0.24998989829221124,4.0,1.0,0.24375000000000002
3.0,90.0,0.4171661180933003,4.0,0.0,0.24375000000000002
14.0,22.0,0.49144716230437985,3.0,2.0,0.24375000000000002
10.0,266.0,0.053018241203956706,0.0,0.0,0.24375000000000002
14.0,97.0,0.14115745164362492,4.0,0.0,0.24375000000000002
5.0,221.0,0.27086677542357773,4.0,0.0,0.24375000000000002
8.0,60.0,0.06734638890040816,0.0,1.0,0.24375000000000002
3.0,57.0,0.3085241403749139,3.0,0.0,0.24375000000000002
4.0,21.0,0.4621733792328671,3.0,0.0,0.24375000000000002
11.0,75.0,0.4179942372644027,4.0,0.0,0.24375000000000002
2.0,26.0,0.1398922633102521,2.0,0.0,0.24375000000000002
12.0,263.0,0.14978374172056577,4.0,0.0,0.24375000000000002
0.0,70.0,0.4080498119901995,2.0,0.0,0.24375000000000002
3.0,107.0,0.26509829193807094,4.0,2.0,0.24375000000000002
6.0,272.0,0.26087825906336176,4.0,0.0,0.24375000000000002
14.0,213.0,0.44285776885657424,4.0,0.0,0.24375000000000002
13.0,200.0,0.21332753064462925,1.0,0.0,0.24375000000000002
10.0,225.0,0.23426557211643104,2.0,2.0,0.24375000000000002
13.0,1.0,0.3697715154978297,1.0,4.0,0.24375000000000002
4.0,257.0,0.17416827956419195,3.0,1.0,0.24375000000000002
8.0,65.0,0.3448335445375789,0.0,2.0,0.24375000000000002
2.0,115.0,0.19815853326733837,4.0,0.0,0.24375000000000002
12.0,113.0,0.3796808088550493,4.0,1.0,0.25
11.0,205.0,0.2435582776755576,0.0,0.0,0.25
13.0,41.0,0.25753351232404803,0.0,2.0,0.25
13.0,129.0,0.4586723223679201,1.0,4.0,0.25
1.0,28.0,0.4289811349134284,2.0,0.0,0.25
8.0,209.0,0.43122053924279197,2.0,0.0,0.25
0.0,84.0,0.49163486130169803,3.0,2.0,0.25
7.0,78.0,0.28739219747367384,4.0,0.0,0.25
6.0,258.0,0.04330679314984337,4.0,2.0,0.25
6.0,186.0,0.21061182652368393,3.0,1.0,0.25
8.0,14.0,0.30963286329259143,3.0,0.0,0.25
12.0,82.0,0.16017175233202757,0.0,4.0,0.25
3.0,58.0,0.21781007722513607,0.0,1.0,0.25
14.0,256.0,0.3568820638353628,4.0,0.0,0.25
14.0,79.0,0.3947546984901415,2.0,1.0,0.25
7.0,259.0,0.46844462400239817,1.0,0.0,0.25
10.0,178.0,0.40023119547651415,3.0,5.0,0.25
12.0,67.0,0.48187920625923275,0.0,0.0,0.25
9.0,144.0,0.3274235707513139,1.0,0.0,0.25
13.0,105.0,0.4122524477651163,3.0,3.0,0.25
0.0,241.0,0.08908157022667591,3.0,0.0,0.25
11.0,96.0,0.3997887952266023,1.0,0.0,0.25
14.0,17.0,0.4947250175962459,4.0,2.0,0.25
13.0,86.0,0.37018143593320524,2.0,3.0,0.25
5.0,292.0,0.49843758835031504,1.0,1.0,0.25
8.0,203.0,0.38927043742472967,4.0,0.0,0.25
13.0,139.0,0.37412815540642286,2.0,4.0,0.25
5.0,12.0,0.22520776528749137,2.0,1.0,0.25
14.0,44.0,0.41983662852202314,4.0,0.0,0.25
2.0,177.0,0.22690317674176225,1.0,1.0,0.25
6.0,255.0,0.05042386659424524,3.0,1.0,0.25
14.0,122.0,0.4498948347632391,4.0,1.0,0.25
5.0,132.0,0.24414338609135075,4.0,0.0,0.25625
14.0,155.0,0.4644522758415654,2.0,1.0,0.25625
9.0,237.0,0.4732459230286118,4.0,5.0,0.25625
2.0,147.0,0.12202952078511498,0.0,0.0,0.25625
7.0,215.0,0.3219133784925327,1.0,0.0,0.25625
1.0,201.0,0.33722160365861714,4.0,5.0,0.25625
13.0,16.0,0.0870735095296502,1.0,2.0,0.25625
11.0,218.0,0.19999881736055358,4.0,5.0,0.25625
1.0,238.0,0.30771790601152904,4.0,0.0,0.25625
5.0,111.0,0.3172548057371405,3.0,1.0,0.25625
9.0,222.0,0.2869591644938772,2.0,0.0,0.25625
11.760900497436523,210.32720947265625,0.24691805243492126,0.9674029350280762,2.843360185623169,0.25625
15.118138313293457,116.13492584228516,0.2265438437461853,0.4057118892669678,3.8535611629486084,0.25625
11.0,95.0,0.17959464425457125,2.0,0.0,0.25625
12.0,140.0,0.15174541714918433,3.0,0.0,0.25625
9.0,8.0,0.48797821160067173,4.0,1.0,0.25625
14.0,43.0,0.47443338469534285,4.0,3.0,0.25625
14.0,3.0,0.273495688925535,4.0,1.0,0.25625
1.0,13.0,0.42568814197815696,2.0,1.0,0.25625
13.0,148.0,0.301630798353237,0.0,3.0,0.25625
14.0,124.0,0.48055419312785874,4.0,0.0,0.25625
7.0,264.0,0.1479750926893749,0.0,0.0,0.25625
14.0,217.0,0.4996755422878433,4.0,0.0,0.25625
8.0,208.0,0.3779925830677111,3.0,3.0,0.25625
