max_depth,n_estimators,learning_rate,subsample,min_child_weight,loss
3.0,75.0,0.07965049177885421,1.0,2.0,0.23124999999999996
4.0,6.0,0.490904026677936,4.0,2.0,0.23124999999999996
6.611546516418457,128.9829864501953,0.2569582462310791,0.9349993467330933,2.022080183029175,0.23750000000000004
5.0,252.0,0.15237920124306098,1.0,2.0,0.23750000000000004
7.0,59.0,0.2243863699341861,2.0,2.0,0.23750000000000004
7.47159481048584,129.87173461914062,0.3219982981681824,0.6024926900863647,1.7554377317428589,0.24375000000000002
12.0,19.0,0.33193023898249857,4.0,0.0,0.24375000000000002
3.0,266.0,0.2218594050545083,0.0,2.0,0.24375000000000002
6.0,6.0,0.11444094140779298,4.0,3.0,0.24375000000000002
10.0,113.0,0.24754529650984422,0.0,0.0,0.24375000000000002
9.0,0.0,0.40110406979183844,3.0,3.0,0.24375000000000002
5.0,185.0,0.1386143550766869,3.0,2.0,0.24375000000000002
4.0,23.0,0.06649714745923288,1.0,2.0,0.25
3.0,11.0,0.04547008402258099,2.0,2.0,0.25
4.0,55.0,0.06720459431010464,4.0,3.0,0.25
13.0,9.0,0.35024666230424717,2.0,2.0,0.25
10.0,165.0,0.49633528346701744,3.0,1.0,0.25
9.0,24.0,0.31876094002134536,4.0,2.0,0.25
5.0,51.0,0.15213501843679172,1.0,2.0,0.25
7.0,194.0,0.20321192090172494,1.0,3.0,0.25
6.0,137.0,0.3700197439828249,1.0,1.0,0.25
2.0,242.0,0.22365524091778702,2.0,1.0,0.25
6.494863986968994,71.05165100097656,0.20510375499725342,0.73381507396698,1.423048734664917,0.25
7.044827461242676,146.36795043945312,0.2539631724357605,0.8879473209381104,2.263394594192505,0.25
7.162564754486084,170.58123779296875,0.16540904343128204,0.7454601526260376,2.6282291412353516,0.25625
5.0,35.0,0.14960044920244703,0.0,2.0,0.25625
1.0,73.0,0.3895638997406051,4.0,0.0,0.25625
4.0,94.0,0.44401539369403414,4.0,4.0,0.25625
4.0,6.0,0.4795332332483391,4.0,2.0,0.25625
12.0,149.0,0.10109668536272223,0.0,3.0,0.25625
