C,kernel,gamma,decision_function_shape,loss
8.541388520124508,3.0,0.01259482036376447,1.0,66.25
0.1502100696675579,0.0,10.24533030386614,1.0,68.75
8.689654098936739,3.0,0.7188540594022026,1.0,77.1875
14.311756999376584,3.0,0.9543476434318752,1.0,78.75
8.417019844055176,rbf,1.1377395391464233,ovo,79.0625
1.357801432171252,3.0,1.400668258175516,1.0,80.3125
4.84475768154066,3.0,1.4090447894518938,1.0,80.3125
0.040137345312846406,0.0,14.27980334700016,1.0,83.4375
9.008002577131565,3.0,0.21150297776986743,1.0,84.0625
3.0514501506273035,3.0,2.517896918495633,1.0,85.3125
7.689583772553717,3.0,2.315496610779247,1.0,85.9375
6.477080821990967,rbf,2.732739210128784,ovo,86.25
8.10509204864502,rbf,3.928347110748291,ovo,86.25
8.235501841711436,3.0,3.200605436210292,1.0,86.5625
9.228358268737793,rbf,3.6381304264068604,ovo,86.5625
9.280925750732422,rbf,3.2164762020111084,ovo,86.5625
5.359217643737793,rbf,3.2934815883636475,ovo,86.5625
0.3531191892697527,3.0,12.314796043894637,1.0,87.1875
10.04876708984375,rbf,5.402988433837891,ovo,87.1875
12.274024963378906,rbf,5.177380084991455,ovo,87.1875
18.172302882298357,3.0,5.18063693125855,0.0,87.1875
9.61379558917109,3.0,5.272520633050558,0.0,87.1875
4.052449703216553,rbf,4.9150285720825195,ovo,87.8125
14.001415252685547,rbf,4.974139213562012,ovr,87.8125
10.317020416259766,rbf,4.614471912384033,ovo,87.8125
9.528763771057129,rbf,5.738337516784668,ovo,88.125
12.467815399169922,rbf,6.394441604614258,ovo,89.0625
5.422291278839111,poly,13.62964916229248,ovo,89.0625
10.734450915296662,3.0,6.064166324657378,1.0,89.0625
9.495634078979492,poly,9.856134414672852,ovo,89.0625
8.35581111907959,rbf,5.955112457275391,ovo,89.0625
12.87153856249639,2.0,15.302640827720436,1.0,89.0625
18.507220746264856,2.0,3.834936140957142,0.0,89.0625
14.129233360290527,rbf,6.271106719970703,ovr,89.0625
10.009408950805664,poly,10.12092113494873,ovo,89.0625
6.520936364403216,2.0,14.821281592345667,1.0,89.0625
1.0435745419849018,2.0,9.813448604698378,1.0,89.0625
7.640307426452637,poly,12.67646312713623,ovo,89.0625
6.238947840573072,2.0,19.59269677098499,0.0,89.0625
14.816619248160636,2.0,3.2167505586516976,0.0,89.0625
7.876068115234375,rbf,6.4092206954956055,ovo,89.0625
9.746956825256348,poly,9.253155708312988,ovo,89.0625
2.151313304901123,poly,8.892709732055664,ovr,89.0625
6.1402526542782425,2.0,7.665809813842164,0.0,89.0625
2.102266311645508,poly,6.893479347229004,ovr,89.0625
11.531099277106325,2.0,11.4291537384328,1.0,89.0625
7.302166938781738,rbf,6.66001033782959,ovo,89.0625
4.306223293897608,2.0,7.077417994640829,0.0,89.0625
9.000397682189941,poly,9.236722946166992,ovo,89.0625
16.954179763793945,poly,9.607861518859863,ovo,89.0625
0.12608739652705764,2.0,7.219875796125732,0.0,89.0625
2.388866653538817,2.0,19.631081620975547,0.0,89.0625
8.292438910905735,2.0,16.468547211086587,1.0,89.0625
4.062600135803223,rbf,8.095535278320312,ovr,89.375
1.244980424398447,3.0,8.286801151498866,1.0,89.6875
7.471625328063965,rbf,8.63135051727295,ovo,89.6875
9.722784042358398,rbf,9.150313377380371,ovo,90.0
8.93375174444455,3.0,9.300724931134326,1.0,90.0
6.867181777954102,rbf,8.889873504638672,ovo,90.0
16.403559093536426,3.0,8.748208148146448,1.0,90.0
5.053608644748364,3.0,9.89848398390483,1.0,90.3125
4.117635726928711,rbf,9.913908004760742,ovo,90.3125
19.37620820504435,3.0,10.798979641801443,1.0,90.625
17.44165597586467,3.0,10.871620912644055,1.0,90.625
4.114129543304443,rbf,12.922883033752441,ovo,91.5625
11.20640170711886,3.0,12.970965992545175,1.0,91.5625
13.590163293685167,3.0,11.57366336274199,0.0,91.5625
3.8299459251267587,3.0,15.412366784140465,1.0,91.875
15.701459082340898,0.0,6.492918606760131,1.0,92.5
14.213259457597594,3.0,16.866670650738453,1.0,92.5
0.31465056389012247,0.0,5.7510086970124945,0.0,92.5
8.184212166246866,0.0,17.9024213712937,1.0,92.5
4.194256984121793,0.0,4.297492838913646,0.0,92.5
3.6649142608319405,0.0,5.000108303346893,1.0,92.5
9.448917210482394,0.0,18.304101876634576,0.0,92.5
15.205291187089452,0.0,3.0420313332980866,0.0,92.5
19.2736241542098,0.0,10.891361751885603,0.0,92.5
2.7315569609448787,0.0,12.93209909492207,1.0,92.5
1.0650323108033841,0.0,1.031433110684437,1.0,92.5
17.018689465277117,0.0,0.03466667478966734,0.0,92.5
7.2703180953548125,0.0,13.7262435693956,1.0,92.5
12.651253250219359,0.0,13.251613338178778,0.0,92.5
1.5531706763441626,0.0,10.616883484749751,1.0,92.5
12.186404278217651,0.0,8.274809933458988,1.0,92.5
6.036237244209239,0.0,8.67387953069194,0.0,92.5
10.379760142496576,0.0,16.156546287362424,1.0,92.5
13.537297123906123,0.0,7.455088821582977,1.0,92.5
11.71001927240874,0.0,13.691662656555625,1.0,92.5
5.589331392681991,3.0,18.950220305818007,1.0,93.75
3.334331623100015,1.0,11.856717359506401,1.0,99.375
7.451193147664754,1.0,0.22777385428757402,1.0,99.375
1.7126871895074987,1.0,10.679672968073374,1.0,99.375
5.236146204664051,1.0,9.213216089380422,1.0,99.375
17.56875652494929,1.0,1.9440286992110578,1.0,99.375
2.1510065995490257,1.0,6.47690700043017,1.0,99.375
7.140623722922774,1.0,12.621204227007249,1.0,99.375
10.130277226511842,1.0,9.317395152168777,1.0,99.375
6.764679465679778,1.0,17.342209651155102,1.0,99.375
19.998220736055007,1.0,19.746934125456573,1.0,99.375
2.5119181240312933,1.0,4.169691707750999,1.0,99.375
